ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
llibertat1,llibertat1,1488,780,19256,5525,Paris,Catalunya
kinkimusanpa,kinkimusanpa,1265,545,2677,1116,Madrid,#Antxo
Fapo07,Fapo07,349,115,4821,6121,Pacific Time (US & Canada),
villanuevamente,villanuevamente,628,1090,14673,2027,,
StopRepresionGr,StopRepresionGr,3307,3072,24078,1779,,15M Granada
JaviVilladamigo,JaviVilladamigo,292,388,10021,7121,Amsterdam,"Vilanova de Arousa, Galiza"
El_bana26,El_bana26,506,177,1918,1379,,
nitus,nitus,2564,1817,4919,1436,Greenland,"Sabadell, Catalunya"
_CharlyGarcia_,_CharlyGarcia_,466,168,5344,2844,Athens,
MarBerry_,MarBerry_,76,534,52423,6340,Madrid,madrid
ElenaBCM,ElenaBCM,476,533,15733,14389,Madrid,"Madrid, España"
Crisipodesoli,Crisipodesoli,435,285,3675,1956,Madrid,Krakatoa
jralvins,jralvins,658,422,12221,3064,Caracas,El Valle-Los Valles-CDMX
1960_anamari,1960_anamari,22,5,110,60,,
albasanz1,albasanz1,643,169,6917,985,,
OpenMinded40,OpenMinded40,1584,1416,101652,25155,,"Madrid, España"
KatFuckin,KatFuckin,137,349,7860,6462,,en la Ratonera de Riften
xavivicat,xavivicat,211,156,3783,2728,,Catalunya
fcrrez,fcrrez,83,23,2055,36,,
micaelacasas17,micaelacasas17,540,744,25455,2365,Athens,Palencia - Nhorte
buddysugarkush_,buddysugarkush_,311,616,59897,14710,Madrid,
PirateHerz,PirateHerz,241,251,15635,5351,Madrid,Larga vida a Chester.
NoeSanchis_,NoeSanchis_,459,752,25307,51023,Pacific Time (US & Canada),♀ Never surrender. D empty
dabastur,dabastur,863,312,7813,3766,,Asturies
mariaol96,mariaol96,981,644,45099,7542,Athens,"No dreams, no change"
pablometrobus,pablometrobus,703,265,4959,411,,"Madrid, España"
Castell1430,Castell1430,135,79,2767,206,Amsterdam,Catalunya
Nunatika,Nunatika,542,620,35900,5967,Madrid,"Alcorcón, España"
pedro6lugones96,pedro6lugones96,1703,1248,58520,18135,,
tipdetot,tipdetot,1632,292,3145,106,Madrid,
larritu,larritu,1013,921,14621,1708,,
letmedr0wn,letmedr0wn,289,412,33310,10357,Greenland,"Alicante, España"
DforDestroyer,DforDestroyer,44,71,2106,432,Madrid,
LuciaGO_12,LuciaGO_12,191,83,2714,5091,,"Córdoba, España"
Gilabo88Jorge,Gilabo88Jorge,31,9,24,0,,
Soolaana97,Soolaana97,44,122,7166,948,,MADRIZ 
evelynmixu,evelynmixu,219,249,2707,2253,Athens,
Galyley,Galyley,218,98,4058,8422,Greenland,Madrid
sanyudo,sanyudo,580,607,6661,481,Madrid,"Dueñas, Spain"
RaquelManson_,RaquelManson_,698,759,6379,3057,Pacific Time (US & Canada),"Málaga, España"
DesmelenadaLeon,DesmelenadaLeon,1060,486,7737,1635,,
Txell_Catalan,Txell_Catalan,433,276,8470,572,Madrid,Com el Vallès no hi ha res!
xabelandrade,xabelandrade,1442,774,16164,1374,Greenland,Uvieu
pinkfloyd11111,pinkfloyd11111,308,462,8194,3800,Europe/Madrid,
pepeto64,pepeto64,268,109,4082,3324,London,playa blanca 
umbriel_otaku,umbriel_otaku,345,387,54228,12219,Madrid,"Ciudad Real, La Mancha, España"
cesarladra,cesarladra,847,347,2180,1222,,"Girona, Catalonia"
DEEMIAN666,DEEMIAN666,4469,3657,47196,76,Pacific Time (US & Canada),
antuanvelazquez,antuanvelazquez,944,721,20868,3615,Madrid,Madrid
Super_Manu_RC,Super_Manu_RC,63,23,3480,777,Madrid,
3voltesrebel,3voltesrebel,1717,2892,30806,11306,Berlin,08173
Natxoxxl,Natxoxxl,937,836,8776,610,Madrid,
decastrojep,decastrojep,612,249,4950,3705,Athens,Fornells de la Selva
special_K_87,special_K_87,441,63,4020,1064,,
astrugurru,astrugurru,1634,515,2937,152,Greenland,
EJRodriguezJD,EJRodriguezJD,1547,1084,15791,3388,Madrid,"Valencia, Spain"
Celteiro,Celteiro,463,829,27399,311,Madrid,Galiza ╰★╮ 
Edgar__98,Edgar__98,453,523,3965,1280,Amsterdam,
euk_fdz,euk_fdz,119,29,16,35,,
lamonabafomet,lamonabafomet,522,786,3450,70,Amsterdam,Jaén✔ 
RodrigoBlackTig,RodrigoBlackTig,174,106,1836,2198,,"Burgos, Castilla y León"
carpeamorem,carpeamorem,4042,2219,74830,5581,,jardin de las delicias 
AndresRoblesCor,AndresRoblesCor,243,287,22378,9507,Athens,Valladolid - España
CFaschiste,CFaschiste,26,5,7,0,,"Lepe, España"
ConceLopez,ConceLopez,266,267,10136,933,,
martinetxa,martinetxa,894,600,25125,7940,Amsterdam,
NativelPreciado,NativelPreciado,810,37169,9816,242,Athens,Madrid
Cecevich,Cecevich,4528,5430,97187,15260,Arizona,Cabo San Lucas BCS. México
astarteando,astarteando,236,86,878,1145,,
Catogac,Catogac,102,47,272,99,,
Elee161,Elee161,302,399,31076,2685,Madrid,En alguna manifestación. ☭ ‏
cecitersavispa,cecitersavispa,106,59,3847,6774,,mundo
Daniel_OrtegaE,Daniel_OrtegaE,478,359,5543,1810,Athens,
polemosA,polemosA,522,186,2396,1541,Hawaii,Madrid
Cdinodrauhl,Cdinodrauhl,1106,1227,32829,34029,Amsterdam,En la mani a la izquierda
MCarmenJordan,MCarmenJordan,2403,1033,33539,7154,Madrid,"Novelda, Alicante "
roger_r_g80,roger_r_g80,491,145,1100,151,,
sandra_xandra23,sandra_xandra23,427,359,21636,929,Madrid,En busca de la Felicidad
mikiferna9,mikiferna9,344,82,339,83,,"León, España"
pitiusasss,pitiusasss,183,192,7020,2886,,Madrid
coordenada,coordenada,605,162,1654,2103,Madrid,Madrid
carlos_,carlos_,302,101,693,640,Amsterdam,valencia
LorenaDSC,LorenaDSC,761,88,1000,1097,Amsterdam,Marbella 
Dibecad,Dibecad,476,197,2103,20,Greenland,Tomares (Sevilla)
AlfonsoCamnieto,AlfonsoCamnieto,39,7,23,0,,
altxira,altxira,531,634,22983,70,Athens,hufflepuff
CrespoJoan10,CrespoJoan10,332,224,4743,484,,
DavidFontBM,DavidFontBM,335,387,7813,648,Athens,Valencia
hijodelaluna01,hijodelaluna01,316,140,457,5,Madrid,Sevilla City/Rouen City
VULCANSITA,VULCANSITA,401,227,101924,51110,London,♀Feminijta♀ | LG[B]T (y Ace) 
flaviEnlasnubes,flaviEnlasnubes,57,68,311,130,Brussels,
SrMurlock,SrMurlock,310,219,13135,2692,London,Ojalá comiendo coño
AsambleaHuesca,AsambleaHuesca,553,1514,16988,3429,Madrid,"Plaza Navarra, Huesca"
sisepuede_o_no,sisepuede_o_no,521,325,5689,70,Madrid,Subido en una parra
jordials,jordials,1184,931,8470,7018,Amsterdam,Barcelona - Súria
tomi3164,tomi3164,2837,1575,28579,24839,Buenos Aires,"Arkham Aslyum i,m insane "
juankarmv,juankarmv,449,1133,89531,226,,
RosaRufo,RosaRufo,323,246,33568,21766,Athens,
sanjac0bit0,sanjac0bit0,189,49,16184,15822,Madrid,Plato llano
wachugi,wachugi,165,66,1699,1642,,
Guillemmartnez,Guillemmartnez,1501,10354,33392,10759,Greenland,BCN
marcgt0,marcgt0,163,47,718,27,,bcn
Pacof77,Pacof77,164,283,13763,9355,,yoqueseya
Cinejante,Cinejante,996,546,3503,2231,,"Caracas, Venezuela"
j_arinero,j_arinero,299,106,208,110,,... paseando por el campo
marode,marode,1047,1321,23515,6648,Madrid,
MARIOST_10,MARIOST_10,550,642,7066,6605,Athens,026
fel_radio,fel_radio,501,217,19790,32,Madrid,Pontevedra
rosenlejendaria,rosenlejendaria,400,220,24459,1526,Hawaii,
SergyLoro,SergyLoro,304,207,1420,8,,
CLASSICSLUXE,CLASSICSLUXE,1635,410,348,425,,CORBERA DE LLOBREGAT
D_Sn1PeR,D_Sn1PeR,76,76,294,30,Pacific Time (US & Canada),"Miami, FL"
txpta_noemi,txpta_noemi,331,187,1297,9296,,
drobur,drobur,1201,956,5949,3251,Madrid,"Madrid, Spain"
PacoTolosa,PacoTolosa,626,295,3266,41,Madrid,Valencia
jaumejosafenes,jaumejosafenes,1594,1406,30004,2651,Madrid,Barcelona.
Correaa_99,Correaa_99,152,94,2732,1573,,"Tres Cantos, Madrid"
CuberoLuis,CuberoLuis,5167,4850,138275,38487,,
EstefRoldan,EstefRoldan,342,166,2899,329,Athens,"Lucena, España"
adoyma,adoyma,649,662,20560,13987,Paris,Madrid (España)
activista7,activista7,1279,597,1874,1668,Pacific Time (US & Canada),
LorenaJMPH,LorenaJMPH,374,389,17435,12087,,MAD RIP 
Dbenjillas,Dbenjillas,215,144,10759,2495,,Toledo
Ronez__,Ronez__,328,330,60185,6635,London,
CurroMatachin,CurroMatachin,1098,897,22301,10026,Athens,
andonigolda98,andonigolda98,417,371,1881,1248,,Tafalla
Al_RahmounFont,Al_RahmounFont,1022,1204,5801,3652,Madrid,"Bogotá, D.C., Colombia"
Sanvicenspintor,Sanvicenspintor,29,17,867,558,,Figueres
Angelfm98,Angelfm98,266,186,8839,8406,,"Viladecans, Cataluña"
prietoILEGAL,prietoILEGAL,1454,4069,41554,39685,Buenos Aires,
ICouldGoAway,ICouldGoAway,308,398,18262,13159,Athens,Madrid/ Crime Scene Part 1. 
Matruco666,Matruco666,169,224,24362,18595,,"Córdoba, Andalucía"
ObradoiroDBC,ObradoiroDBC,449,544,46183,18095,Madrid,Catalunya / Galiza
Alberto_loar,Alberto_loar,1153,98,4744,3320,Madrid,
LuisHambrosio,LuisHambrosio,698,213,6697,6177,International Date Line West,A tomar por culo
CandelaLopezRo1,CandelaLopezRo1,1176,352,8372,2604,,Comunidad Foral de Navarra Pam
sofibaster,sofibaster,523,359,1905,1440,Madrid,Euskal Herria
mikasta,mikasta,361,462,1330,1105,,El Bierzo 
downlj,downlj,4811,500,10110,9068,Amsterdam,
L15051967,L15051967,1488,1406,63514,7970,,Madrid 
Keblar65,Keblar65,3678,2830,42554,7365,,Madrid - Barcelona
angelica_condei,angelica_condei,99,2,569,160,,
koalaprogre,koalaprogre,744,971,91011,6553,Madrid,Cantabria-Madrid
AJDendrita,AJDendrita,152,230,73199,38069,Madrid,"Watford, England"
jordi_rouge,jordi_rouge,857,921,59377,33893,Madrid,Barcelona Catalunya.
guifre2053,guifre2053,1104,738,96818,30140,,"Sabadell, Vallès, Catalunya"
anarchytecture,anarchytecture,3358,1907,102820,88264,Pacific Time (US & Canada),Bogotá D.C.
publicaysocial,publicaysocial,31552,28742,27726,5920,,
Al_terado,Al_terado,6293,9458,90810,41203,Athens,#España 
pablo9_zgz,pablo9_zgz,94,73,1164,23,,
rafael_josediaz,rafael_josediaz,2385,869,3287,1255,,"Santa Cruz de Tenerife, Islas Canarias"
_joselu_,_joselu_,123,85,7646,135,Madrid,
alfonbustillo,alfonbustillo,203,119,1977,109,,
javito_SG,javito_SG,249,234,3311,2644,,Madrid
PuesPioPio,PuesPioPio,2365,2797,71479,39694,Amsterdam,El Mundo
JMGarciaM_,JMGarciaM_,3198,3381,6952,318,Madrid,#Sevillahoy
jes_martnez,jes_martnez,294,195,2134,1334,,GamonalBurgos-LogroñoLaRioja
terecoagu,terecoagu,1236,797,14724,9281,,"Valencia, Comunidad Valenciana"
CaraBuho,CaraBuho,356,92,595,201,,xixón
Guille98Florin,Guille98Florin,406,481,4142,1907,Athens,
MarianoChicot,MarianoChicot,816,1107,9162,1316,Madrid,Zaragoza España
Cisco_JC,Cisco_JC,283,206,5174,1916,,
_ju1_,_ju1_,1852,50062,118974,109407,Athens,"Alicante, España"
LuisJoaoPires,LuisJoaoPires,224,238,3454,1019,,Zamora
Manukord,Manukord,82,32,1733,3616,,"Sevilla, España"
alcromgc,alcromgc,1032,370,1830,85,,Telde
darkibiri,darkibiri,98,27,215,170,,
Ruben_Laso,Ruben_Laso,278,525,31418,6445,Madrid,"Milán, Lombardía"
Moure555,Moure555,398,886,19971,30525,Greenland,Mulholland Drive - Compostela
AhoraPodeVigo,AhoraPodeVigo,84,36,5490,31,,
carmetomas2,carmetomas2,483,172,7079,1480,,Masquefa (Anoia) CATALUNYA
dbarrio70,dbarrio70,575,128,3071,1049,International Date Line West,madriz y el mundo 
Java_Sanchez,Java_Sanchez,328,455,7677,421,Madrid,En el infierno se esta bien
amilibia,amilibia,76,35,2013,1595,,
AlexiaSalasG,AlexiaSalasG,2470,1774,5067,1083,,Mar Menor
HctCS,HctCS,261,391,2592,614,Athens,Elx
LokillaZai,LokillaZai,301,55,2316,27,Amsterdam,Valencia
davidindebcn,davidindebcn,811,156,8045,378,,"Barcelona, Catalunya"
Bizikletari,Bizikletari,418,103,1312,3202,Pacific Time (US & Canada),
criscon2,criscon2,933,970,42216,43526,Brasilia,CABA
carledcu,carledcu,520,211,9155,6922,,"Madrid, Spain "
Orion245,Orion245,134,118,2757,3560,,
straysouls_,straysouls_,869,1813,31434,60315,Madrid,deathspells
Marlatanas,Marlatanas,127,107,534,118,,España
alexaceportu,alexaceportu,249,115,1335,926,Madrid,República De Portugalete
David_Moral072,David_Moral072,849,634,13879,13262,Athens,Barcelona-Sant Feliu.Cat
GinJonic22,GinJonic22,211,92,7787,299,Ljubljana,"Barcelona, Catalunya"
AlCulebras8,AlCulebras8,339,238,14462,1912,Madrid,"Valencia, España"
btrails,btrails,509,220,6808,1629,Madrid,"Madrid, esa ciudad tóxica. "
PeretXinxola,PeretXinxola,196,129,1130,438,Pacific Time (US & Canada),Sant Pere de Ribes
FerranIzquierd1,FerranIzquierd1,401,333,5011,55,Pacific Time (US & Canada),
QueHicisteis,QueHicisteis,122,30,284,144,,
anabeldn,anabeldn,513,37185,13257,295,,Madrid
malaconciencis,malaconciencis,94,26,1026,6,,
ToniFranc,ToniFranc,259,85,6196,233,Ljubljana,"Ibi, Alacant, Espanya"
marcianojoputa,marcianojoputa,51,45,381,507,Belgrade,
aliolitaa,aliolitaa,348,129,3155,1048,Athens,
jaelenguer,jaelenguer,687,256,1854,469,Amsterdam,
Bitarin,Bitarin,31,87,17043,12488,Madrid,
Mamenrevolution,Mamenrevolution,1488,2658,20248,12744,,Madrid
femificticia,femificticia,1089,499,24449,7064,Amsterdam,literatura en la ucm
JoaquiNakiPS,JoaquiNakiPS,212,215,2341,2326,Pacific Time (US & Canada),"Malaga, Andalucia"
MarcMateos,MarcMateos,217,120,6537,12659,,
Heathcliff_13,Heathcliff_13,293,237,9097,20982,,
mmayayo65,mmayayo65,246,129,4020,6141,,madrid
calvo5518,calvo5518,86,6,65,38,,
Rufaes1,Rufaes1,339,166,23100,8869,,
isamaeba,isamaeba,415,262,4711,10703,,"Comunidad Valenciana, España"
joanramon65,joanramon65,373,71,1044,134,,
Chuchi6Pegaso,Chuchi6Pegaso,253,180,4091,14176,Amsterdam,
Esquitino23,Esquitino23,422,224,2804,617,Madrid,
Charlie_92598,Charlie_92598,49,26,895,1138,,"Elche, España"
MrJuankarlo,MrJuankarlo,388,335,10760,13012,Madrid,El coño de tu hija / Málaga
MoisGS,MoisGS,1385,274,15287,5472,Paris,País Valencià
papitugrill,papitugrill,873,207,8795,1706,,
RancelJonay,RancelJonay,326,109,4019,2389,,"Santa Cruz de Tenerife, España"
kcajsirrom,kcajsirrom,133,83,1890,17897,,
MarineTortuga,MarineTortuga,528,355,35922,10764,Madrid,"Norfolk, Virginia"
aLeX134_,aLeX134_,140,103,8086,28,Madrid,Zaragoza
coralszt,coralszt,1510,1043,19614,4852,Pacific Time (US & Canada),"Olite, Navarra"
SevillaLeft,SevillaLeft,172,9,362,31,Pacific Time (US & Canada),Sevilla
777LuzanaS13,777LuzanaS13,2704,2588,28569,1414,,
ordago13,ordago13,2217,9457,44203,3448,Madrid,"Madrid, Comunidad de Madrid"
savanana05,savanana05,693,808,67438,16106,,
Javi_Quique_OK,Javi_Quique_OK,20088,26071,361232,283473,Madrid,"Galdo, España"
Dr_Roldy,Dr_Roldy,510,1045,14532,7382,,Gayland
jjackfalahees,jjackfalahees,383,12542,30090,71872,Athens,
Gabriel_RRC,Gabriel_RRC,969,614,24587,13448,Pacific Time (US & Canada),El Sardinero
Jordi_RG,Jordi_RG,639,368,13077,8003,,
Gayus_Baltar,Gayus_Baltar,32,11,339,49,Amsterdam,Valencia
celessiul,celessiul,110,1070,97374,10357,Madrid,Mi casa es el Rock and Roll.
CanarioAcosado,CanarioAcosado,12012,10987,669819,434875,Dublin,Las Palmas de Gran Canaria
persona15m,persona15m,1447,476,25665,798,,
PEPACARROFE,PEPACARROFE,317,49,739,423,Amsterdam,
Davidbz23,Davidbz23,694,279,4509,30238,,
Mia_Wallace_797,Mia_Wallace_797,300,782,71090,35721,Madrid,"Los Angeles, CA"
TheSilv3rX,TheSilv3rX,94,128,18394,1151,Madrid,Bilbao
Oneraap,Oneraap,446,631,13847,7003,Athens,Sevilla.
iscariote06,iscariote06,92,56,2743,255,,
98timon1,98timon1,4267,1256,84089,2183,Madrid,
AlbertoPenaNovo,AlbertoPenaNovo,55,63,5906,11107,Athens,
elkozinski,elkozinski,95,893,129682,130954,Amsterdam,
BienveRuiz,BienveRuiz,1480,1328,14226,3907,,Las Palmas de Gran Canaria
lorenzoenred,lorenzoenred,742,863,10373,4187,Madrid,Cádiz/Sevilla
adriian909,adriian909,344,140,6099,2714,Madrid,dando vueltas por Europa 
ThirdRoni,ThirdRoni,497,209,1080,206,Amsterdam,
Fotlipou,Fotlipou,1382,94520,11462,1080,Athens,
Dragghan,Dragghan,159,109,4547,13885,Amsterdam,BCN
LSudlow,LSudlow,356,711,8008,976,Madrid,Madrid
JoaneleM,JoaneleM,1269,610,21057,539,Athens,
dxvidpm,dxvidpm,187,1037,27563,21431,Madrid,Málaga
Balaverde27,Balaverde27,194,198,12750,1595,Athens,
FCerezal,FCerezal,170,159,2480,43,,
Fabio_Correa_,Fabio_Correa_,507,205,2034,625,,
LABABAMALA,LABABAMALA,706,723,19575,6727,Madrid,
_Markovich,_Markovich,462,518,31398,2187,Mexico City,
mariohpr,mariohpr,128,357,17199,307,Madrid,
Soyrosafucsia,Soyrosafucsia,445,511,58042,11816,Madrid,
Ckuso77,Ckuso77,970,409,14778,28504,,"Hortaleza, Madrid"
Ferran_G,Ferran_G,177,62,3390,780,Madrid,Valencia
EdmundoPG,EdmundoPG,634,1230,45243,2551,Madrid,"Monterrey, Mx  ✈ Talayuela, Es"
YorchFrias,YorchFrias,718,332,25259,10815,Athens,LOGROÑO-LEÓN 
pablitokresh,pablitokresh,262,673,42807,42820,Amsterdam,Kreuzberg.
MiguelCMon,MiguelCMon,1928,517,9409,11695,Athens,Madrid 
bfafiera,bfafiera,458,972,25835,806,Pacific Time (US & Canada),Santa Cruz de Tenerife
mefumo4,mefumo4,649,541,9770,11489,Athens,En el exilio de mi folio.
ritanavarro91,ritanavarro91,192,373,35210,10098,Athens,"Andalucía, España"
Jorge_onTheRock,Jorge_onTheRock,1732,1953,3270,1273,Pacific Time (US & Canada),España
pascualvicens,pascualvicens,187,369,24191,47,Madrid,
Patrullafeminis,Patrullafeminis,99,168,465,231,,
bluaenn,bluaenn,263,152,1934,1626,Ljubljana,
Thatshittyboy,Thatshittyboy,359,197,16065,14346,Ljubljana,221 B Baker Street
Antonio_Hijano,Antonio_Hijano,569,626,7287,4904,Athens,
DesdeLaPutrida,DesdeLaPutrida,1039,285,3363,19,Greenland,
elhombrepolilla,elhombrepolilla,2422,481,5461,11021,Madrid,"Parla, Madrid "
A_Voltes10,A_Voltes10,588,683,14564,1129,Greenland,Lleida / Bcn (Catalunya) ||*||
Soniacr36,Soniacr36,336,162,16313,1220,,
kitakehiro,kitakehiro,403,211,30779,29487,Madrid,No se detectó GPS
VictorLega_86,VictorLega_86,138,50,4478,839,Madrid,
COSMOS15737946,COSMOS15737946,524,131,11177,4279,Hawaii,tierra
JCarlosCandela,JCarlosCandela,556,582,42502,10881,Athens,"Castalla, Alacant"
chinatodecarlos,chinatodecarlos,2760,1857,214043,3562,Madrid,ZARAGOZA
jmgrisolia,jmgrisolia,338,209,2662,3763,,
elgatomirararo,elgatomirararo,1001,8967,136486,37517,Madrid,Iglesia de la Quesología 
Dagarito,Dagarito,827,1145,12587,5025,Madrid,zaragoza
josuaf66,josuaf66,3141,2787,22727,38,,Mieres (Puxa Asturias)
Rafapica70,Rafapica70,94,71,2208,253,,"Madrid, España"
aitoralo_98,aitoralo_98,256,215,10115,2199,,
jalvorota,jalvorota,111,75,2126,717,,
CarlosAI,CarlosAI,48,21,766,199,Madrid,Vigo
pacoalozaina,pacoalozaina,209,291,4835,166,Madrid,Alozaina
jonandr,jonandr,108,98,2644,167,,
BenetBeca,BenetBeca,1293,1545,33738,23752,,"La Roca del Valles, Barcelona "
LFjader,LFjader,563,812,19704,19095,,"Xixón, Asturies"
gervalgar,gervalgar,151,26,1462,177,,
Jose9Lucas,Jose9Lucas,461,647,15772,4018,,
oatrapado,oatrapado,230,89,7618,6224,,La Red (IRC)
Sultepecmorena,Sultepecmorena,1931,2228,39563,701,Mexico City,"Sultepec, México, México"
akazero_,akazero_,202,72,4993,2949,,"Madrid, Comunidad de Madrid"
UnEntreTants,UnEntreTants,1048,958,11293,1929,Paris,Països Catalans
MariaATM14,MariaATM14,944,558,22392,4322,Greenland,Márquez 93 73✊🏻
Ganodrak_,Ganodrak_,391,645,20208,25739,,"Barcelona, Cataluña"
rita_armas,rita_armas,2059,1945,94795,15157,,"Santa Cruz de Tenerife, España"
AnderMarigorta,AnderMarigorta,264,425,20226,3277,Pacific Time (US & Canada),
Hlnprz,Hlnprz,174,282,8925,4339,Greenland,"Barcelona, Cataluña"
gameandwatch13,gameandwatch13,758,333,43096,25785,Amsterdam,
Alvaro_casas_97,Alvaro_casas_97,601,347,11566,6647,Ljubljana,O Grove C.A 
PutxiVsAdrian,PutxiVsAdrian,254,265,6078,88,Madrid,"Ares, Galicia"
PericoUS15,PericoUS15,1346,603,7733,4423,Madrid,España
AngelLizan,AngelLizan,20,23,490,303,,
Panchosilio,Panchosilio,1458,507,22852,23800,,Las Rozas de Madrid
elikrak99,elikrak99,95,51,368,145,,
Dussaz,Dussaz,336,153,4149,159,Madrid,Valencia
patridunk,patridunk,1069,679,38851,40630,Madrid,Madrid / Casariche
CLagartino,CLagartino,257,20,39,6,,Inis Mona 
danpuerto1,danpuerto1,735,311,1298,656,,
FranAcevedo12,FranAcevedo12,488,420,22497,4940,,
carmenmoonn,carmenmoonn,698,1017,22758,2955,,España
montseg68,montseg68,512,390,25274,48843,,
lupuss75,lupuss75,719,343,7685,388,,
danielssletsgo,danielssletsgo,951,233,4664,1089,Stockholm,stockholm
est9_,est9_,43,44,7063,2,,
felez20,felez20,118,57,195,39,Madrid,
GardeUnai,GardeUnai,209,117,699,248,,Euskal Herria-Egia Herria
pela_navarro,pela_navarro,566,760,38380,5801,Amsterdam,Asturias
isabeldelclos,isabeldelclos,266,138,7094,1784,,
elapampa,elapampa,366,328,16912,10015,,España
Delmisil,Delmisil,1554,444,797,4499,,Asturies
dylanlhj,dylanlhj,149,36,1422,561,Madrid,
charly_olaizola,charly_olaizola,115,586,14568,257,Madrid,Hondarribia;)
espiramol,espiramol,177,51,14698,4724,,
quinoirigoyen,quinoirigoyen,285,197,23399,10905,,España
Mirianglez,Mirianglez,594,266,388,509,Madrid,
azul77551,azul77551,117,395,23395,85589,,
Victor4marques,Victor4marques,1487,202,2999,1188,Madrid,"Barcelona, Spain"
miguesfc_coscu,miguesfc_coscu,323,367,30213,818,Pacific Time (US & Canada),
MGKage,MGKage,243,391,66998,13423,Greenland,Aperture Science Laboratories
AlexAlcB4,AlexAlcB4,264,148,8578,2574,,"Fuenlabrada, España"
martin1987es,martin1987es,2280,2839,54650,45579,Madrid,Pisa Morena (Spain)
lucas602dp,lucas602dp,99,59,2429,1224,,Algun lado
susanandreu,susanandreu,1893,1432,39292,32866,Madrid,"Cataluña, España"
Anjals_simply,Anjals_simply,1222,879,155705,18319,Greenland,Detras de ti (Tarragona)
cpascuet48,cpascuet48,2161,1849,76166,15422,,⏳twitter marzo 2015⏳
Oraygarcia,Oraygarcia,262,124,5456,384,,"Guadalajara, España"
sucremozo,sucremozo,395,133,1707,1156,,
manin_ramos,manin_ramos,1672,685,6650,1118,,
salamanderroja,salamanderroja,926,459,14185,19487,,Madrid
SUSOJE2,SUSOJE2,1038,682,8203,3983,,
MaryGJ10,MaryGJ10,159,201,29183,3910,Madrid,Nowhere
castaparasitos,castaparasitos,90,21,444,73,,
Danihorra,Danihorra,295,178,8987,2922,London,España ( Asturias )
pocopepe,pocopepe,1025,822,45109,2583,Amsterdam,Españistan
gtellez1,gtellez1,2253,1149,10165,94,,Villamalea
HermanosPelaez,HermanosPelaez,411,3933,32778,29539,,
Cripulo22,Cripulo22,335,24,612,215,,
JoseMiguel1969,JoseMiguel1969,392,172,5614,131,Athens,
jesssssica985,jesssssica985,95,499,52825,30704,Amsterdam,Aquí.
Alrome,Alrome,1243,591,24151,1241,London,"GC, Canarias - NW África"
Pentabaneao,Pentabaneao,357,748,39799,51009,Madrid,En el centro comercial
Yolitango,Yolitango,1079,512,2311,4032,Hawaii,"Navarra, Comunidad Foral de Na"
lnunezar,lnunezar,505,474,13005,511,Madrid,
ClaudiaMart1,ClaudiaMart1,220,176,9478,110,Hawaii,"Jerez de la Frontera, España"
FloquetRebel,FloquetRebel,689,433,1267,632,Madrid,Palma
QueSusDen,QueSusDen,49,21,3258,2116,Madrid,Jigarros
JaumeCAT,JaumeCAT,1098,353,1875,3064,Pacific Time (US & Canada),"Principat de Catalunya, Europa"
Jc__Ray,Jc__Ray,2329,927,3722,503,Lisbon,Next to the coast
RobertMaFe,RobertMaFe,749,110,2503,1782,Madrid,"Barcelona, Catalunya"
Master_Dame_PX,Master_Dame_PX,65,61,5179,3937,Madrid,Bilbao
hatevida,hatevida,28,1,32,53,,
Davidpati,Davidpati,2169,1232,16574,4124,Madrid,En Sevilla
chusec,chusec,691,235,9230,615,Pacific Time (US & Canada),
nubesdeoxido,nubesdeoxido,341,879,52797,65656,Pacific Time (US & Canada),mi rincón favorito de Madrid
SoyUnMalhablado,SoyUnMalhablado,397,414,23145,22798,Athens,Jauja / U.S.C.S.S Nostromo
salvandreu,salvandreu,143,41,617,67,Madrid,
mari7castellan,mari7castellan,313,360,33853,11870,,
SeniorGuindilla,SeniorGuindilla,1236,492,10494,21622,,
_Judas_IS,_Judas_IS,951,1206,10595,4577,,Jerusalén
charly98cma,charly98cma,210,105,4425,5610,Madrid,Cáprica - Kobol
Misao_ce,Misao_ce,996,370,27361,2667,,Asturies
jongartzia,jongartzia,1521,785,5428,11841,Amsterdam,Euskal Herria
ino_pac,ino_pac,31,13,1657,1198,,
KiKeNiCo,KiKeNiCo,741,312,6690,17185,Paris,Mêlée Island
peste__negra,peste__negra,191,321,11656,8210,Madrid,"Sevilla, España"
srconteston,srconteston,793,125,2286,1290,,
pazgescudero,pazgescudero,118,43,2870,2248,,
Kela_la_la,Kela_la_la,1200,1686,19075,7004,Madrid,"Ferrol, España"
ConchaCookie,ConchaCookie,1528,367,6178,3306,,"La Rioja, España"
quinnjauregui,quinnjauregui,267,1532,29206,8196,Madrid,spain
elenafertri,elenafertri,608,661,35296,3146,Madrid,"Málaga, Andalucía"
raulmunhozc,raulmunhozc,447,261,9521,14157,Athens,"Madrid, España"
fbarba10,fbarba10,426,270,5581,413,Madrid,"Madrid, España"
ItziarGutierre,ItziarGutierre,367,413,15687,1123,Madrid,En algún lugar de Hawaii.
gonzalocortizo,gonzalocortizo,1064,12374,15654,256,Athens,
francispecial,francispecial,691,632,11163,1983,Madrid,"Algeciras Mare, Andalucía"
Pelayo1938,Pelayo1938,1306,1497,29482,13465,,
