ID,Label,Created_at,Tweet,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
IUmerida,IUmerida,2017-03-28 12:51:16,"RT @iunida: ""Chistes sobre Carrero Blanco, que hace 40 años eran normales, ahora son perseguidos por la justicia"" @agarzon #PolémicaPodemos…",1504,1039,7908,3064,Madrid,"Mérida, Extremadura"
jacquesjose48,jacquesjose48,2017-03-28 12:48:55,"RT @vmm7773: Esta semana hemos subido al cielo de la mano de Carrero Blanco y sale un tuit de .@Sr_Dios en nuestro #MemeO semanal
https://t…",320,234,13605,7872,,"Santa Pola, España635495710"
andres_baco,andres_baco,2017-03-28 12:47:46,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",91,144,4232,2932,International Date Line West,"Terrassa, España"
Bokkata,Bokkata,2017-03-28 12:47:01,"RT @SiPeroNo1: En España, cuando hablan del pacto antiterrorista de PP y PSOE, se refieren a encarcelar a tuiteros por hacer chistes sobre…",377,182,12376,3459,Athens,
000120o,000120o,2017-03-28 12:45:28,"RT @iunida: ""Chistes sobre Carrero Blanco, que hace 40 años eran normales, ahora son perseguidos por la justicia"" @agarzon #PolémicaPodemos…",509,3595,650319,88987,Pacific Time (US & Canada),Italia-Roma
ederibarguren,ederibarguren,2017-03-28 12:45:05,"RT @vmm7773: Esta semana hemos subido al cielo de la mano de Carrero Blanco y sale un tuit de .@Sr_Dios en nuestro #MemeO semanal
https://t…",706,1472,10198,2670,Amsterdam,"Andoain, País Vasco"
MumBronte,MumBronte,2017-03-28 12:44:00,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",411,327,7537,1376,Amsterdam,"Santiago de Compostela, España"
FeliMuriAcedo68,FeliMuriAcedo68,2017-03-28 12:43:40,"RT @vmm7773: Esta semana hemos subido al cielo de la mano de Carrero Blanco y sale un tuit de .@Sr_Dios en nuestro #MemeO semanal
https://t…",232,133,1336,802,,
vilsalvadir,vilsalvadir,2017-03-28 12:43:22,"RT @vmm7773: Esta semana hemos subido al cielo de la mano de Carrero Blanco y sale un tuit de .@Sr_Dios en nuestro #MemeO semanal
https://t…",8028,8222,30772,17025,Pacific Time (US & Canada),"Salamanca, España"
vmm7773,vmm7773,2017-03-28 12:43:05,"Esta semana hemos subido al cielo de la mano de Carrero Blanco y sale un tuit de .@Sr_Dios en nuestro #MemeO semanal
https://t.co/nblahY2njP",45844,56484,55327,74850,Pacific Time (US & Canada),El Infierno
GatoHitleriano,GatoHitleriano,2017-03-28 12:41:39,RT @XxtianMCH: @usuarioyomismo @GatoHitleriano Yo si fuese juez y me enseñasen el vídeo de Carrero Blanco me descojonaría en medio del juic…,929,5808,252580,146066,Madrid,Lago de Fuego Eterno de Satán.
XxtianMCH,XxtianMCH,2017-03-28 12:41:29,@usuarioyomismo @GatoHitleriano Yo si fuese juez y me enseñasen el vídeo de Carrero Blanco me descojonaría en medio del juicio.,3667,2325,90005,58697,Lisbon,Madrid
lestorrat13,lestorrat13,2017-03-28 12:41:15,"RT @ManuelFernand46: Audiencia Nazional anjuicia a Cassandra Vera, acusada de terrorismo por 13 chistes...
#StopRepresion 
https://t.co/t3b…",56,63,4022,224,,
MomoBux1,MomoBux1,2017-03-28 12:40:30,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",647,171,3228,1367,,
expiresoon,expiresoon,2017-03-28 12:37:34,"@pacomarhuenda Claro, hacer chistes sobre un tal carrero blanco es terrorismo, cuidado q te puede llevar a la trena, ratoyblesa sin condena",984,290,3811,131,,Barcelona 
contonando,contonando,2017-03-28 12:33:58,"RT @SiPeroNo1: En España, cuando hablan del pacto antiterrorista de PP y PSOE, se refieren a encarcelar a tuiteros por hacer chistes sobre…",186,271,31843,12917,,
gulasus,gulasus,2017-03-28 12:32:53,RT @laug759: Gulasus rteando al bot de carrero blanco me da pereza,439,316,18210,20558,Pacific Time (US & Canada),
laug759,laug759,2017-03-28 12:32:16,Gulasus rteando al bot de carrero blanco me da pereza,235,132,7674,7000,,Galicia Canibal
eugeniauxia,eugeniauxia,2017-03-28 12:30:07,"RT @iunida: ""Chistes sobre Carrero Blanco, que hace 40 años eran normales, ahora son perseguidos por la justicia"" @agarzon #PolémicaPodemos…",520,1235,228315,1072,Amsterdam,
almarx_,almarx_,2017-03-28 12:29:31,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",331,457,15222,13654,Madrid,"Barcelona, España"
humberwiner17,humberwiner17,2017-03-28 12:29:06,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",1068,299,4511,11614,,"Andalucía, España"
mediobelen,mediobelen,2017-03-28 12:28:55,"RT @Bastetlove3: La q se ha liado por un chiste sobre Carrero Blanco,Camarón le escribió una canción y no fue pa tanto
🎶 volando voy...🎶
Mi…",62,100,5984,872,,
mcarmen1953,mcarmen1953,2017-03-28 12:28:24,"RT @SiPeroNo1: En España, cuando hablan del pacto antiterrorista de PP y PSOE, se refieren a encarcelar a tuiteros por hacer chistes sobre…",93,10,1831,109,,
VeryMadLex,VeryMadLex,2017-03-28 12:27:58,@fumopoyas solo cuando haces chistes de Carrero Blanco,204,257,37066,16379,Pacific Time (US & Canada),D4C- Love Train
alerodri23,alerodri23,2017-03-28 12:27:43,"RT @norcoreano: Carrero Blanco vuelve a ser TT, y además uno de los más altos.",8,5,104,44,,Vigo
richar,richar,2017-03-28 12:26:44,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",149,232,4454,1250,Pacific Time (US & Canada),"Los Angeles, CA"
AlbertoConchaM,AlbertoConchaM,2017-03-28 12:25:48,@voz_populi @davidmartinezg no se puede mandar a la cárcel a alguien por reírse del talibán nazi de Carrero Blanco.,565,381,23964,9422,,Galicia
AriCelorio,AriCelorio,2017-03-28 12:25:15,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",2012,1007,39826,39732,London,León (España)
Tweela_,Tweela_,2017-03-28 12:25:04,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",1203,465,30141,25805,Madrid,"Barcelona, España"
VilarEstevez,VilarEstevez,2017-03-28 12:23:15,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",78,117,4004,410,Athens,
OSORIO129,OSORIO129,2017-03-28 12:21:37,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",219,157,18444,12415,Athens,"Madrid, Comunidad de Madrid"
_rudegirl8_,_rudegirl8_,2017-03-28 12:21:24,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",280,482,64628,50681,Athens,"Reus, España"
RicBor_3,RicBor_3,2017-03-28 12:21:18,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",135,50,9103,3013,Madrid,
martirioalvarez,martirioalvarez,2017-03-28 12:21:15,"RT @bufetalmeida: Que intervenga la Guardia Civil de oficio, por favor. Si son tan rápidos con Carrero Blanco, que lo sean también con el H…",51,61,4229,2199,Madrid,Fuera de Garantía
xpombo,xpombo,2017-03-28 12:21:08,"RT @iunida: ""Chistes sobre Carrero Blanco, que hace 40 años eran normales, ahora son perseguidos por la justicia"" @agarzon #PolémicaPodemos…",1324,1072,54163,595,Madrid,Pasaia
gulasus,gulasus,2017-03-28 12:20:19,"RT @punktumaca: vamos a decir las cosas claras, Carrero Blanco era el sucesor de un DICTADOR FASCISTA, ETA lo mató y yo personalmente lo ce…",439,316,18210,20558,Pacific Time (US & Canada),
