ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
adelaidalq1,adelaidalq1,406,107,7310,20584,,
Paulamr7,Paulamr7,286,462,14787,3278,,Córdoba - Málaga
LuuLu23__,LuuLu23__,340,304,49526,1390,Athens,De bar en peor. 
Celada182,Celada182,302,117,5726,139,London,España - Madrid
2016mundonuevo,2016mundonuevo,253,170,9757,4842,,
Erizo_rojo1,Erizo_rojo1,169,190,1299,930,Pacific Time (US & Canada),España
Pepe_Fdez,Pepe_Fdez,3135,6644,35715,3469,Madrid,Sevilla/Andalucía/Spain
olgaSomosalcala,olgaSomosalcala,207,528,3760,2671,,
ElGranPlacton,ElGranPlacton,1660,574,21820,1206,London,
Logatemmascarat,Logatemmascarat,532,847,29036,4430,Madrid,Vila de Gràcia-Països Catalans
jesus10615,jesus10615,204,73,1878,1180,,"Piornal, (caceres)"
laSextaColumna,laSextaColumna,932,65903,18496,420,Madrid,
llangres,llangres,411,121,4989,3166,Madrid,"Llangreu, España"
FlechaRota13,FlechaRota13,640,763,24954,2083,Madrid,Rio Seco - EEUU
Madworld992,Madworld992,149,58,3022,2928,,not in home yet.
MASTERJOTI,MASTERJOTI,102,84,3619,256,Ljubljana,El Destierro pucelano
parseircaruan,parseircaruan,3181,1322,478,178,,Madrid y Baleares
veronicargon,veronicargon,76,375,25230,40170,Madrid,"Terrassa, Barcelona, Spain."
OnceAKnickNBA,OnceAKnickNBA,937,665,12802,2122,Madrid,Pamplona
manuelglez2022,manuelglez2022,259,130,2379,1201,,
cruztorrijos,cruztorrijos,659,332,12913,2951,,
Euthili0,Euthili0,555,183,8980,766,Madrid,Madrid. Spain
danielmunoz,danielmunoz,1697,559,19848,6285,Lima,Lima está muy lejos de mi pueblo
cuquibienzobas,cuquibienzobas,102,81,9455,6252,Madrid,L'ARMA-Bienvenidos.
Lunna_77,Lunna_77,318,643,45828,60082,Madrid,USC Ψ || Limbhad.
elputuamu,elputuamu,962,4642,29618,16506,Paris,"Tarragona, Catalunya. "
LulyDobbler_,LulyDobbler_,722,1016,55412,5080,Santiago,Eva pusa ama
espolvora,espolvora,172,127,4163,1285,,
monicamdv,monicamdv,198,107,1688,1508,Madrid,
fekiom,fekiom,658,727,47916,46893,Pacific Time (US & Canada),Grieta del Invocador 
JoanComorera1,JoanComorera1,2654,4164,27943,51218,,Barcelona 
engaviats,engaviats,5068,1580,42374,4649,Athens,CATALUNYA
Gatosombra1,Gatosombra1,2865,3132,60631,5882,Madrid,
tetesarda,tetesarda,2393,1879,37361,13645,,Barçelona
raulalonsofer,raulalonsofer,352,330,2704,2572,Casablanca,Tenerife - ESPAÑA
luciomolina,luciomolina,3313,3069,48864,30101,Madrid,En algún sitio de por aquí. 
NMM995,NMM995,310,194,5129,2086,,
carmealdana,carmealdana,669,746,15705,22295,Amsterdam,
bitxo66,bitxo66,529,253,3547,521,Madrid,EUSKALHERRIA
OsreOscar,OsreOscar,2069,4875,17871,29650,,(Eurotrolandia.)
raquelgarciade2,raquelgarciade2,807,841,87280,42101,Madrid,Chiloeches
Emo__Lion,Emo__Lion,73,87,8424,14563,Pacific Time (US & Canada),Despair Island
mokogordo,mokogordo,74,12,38,26,,
mencia_6,mencia_6,94,16,615,1086,,
angelspont,angelspont,845,1132,1973,1128,Greenland,
Jose_diaz3,Jose_diaz3,486,550,55917,17579,Amsterdam,Barcelona 
almuferrero,almuferrero,176,23,2292,721,,
realco__,realco__,272,448,66949,30890,Amsterdam,
sayonoar,sayonoar,80,25,209,21,,Badalona
amadorr31,amadorr31,716,273,40408,13547,,
margotpascual2,margotpascual2,1201,461,4695,775,Amsterdam,Barcelona
LordoLordor,LordoLordor,320,6184,92685,2164,Madrid,
JMMD8,JMMD8,3451,1596,19723,19182,Madrid,
joancecejoan,joancecejoan,3142,1066,22820,3222,Mid-Atlantic,
lauglosada,lauglosada,82,18,262,54,Santiago,pilar
jordi_cardus,jordi_cardus,627,420,18362,1042,Madrid,Catalunya
NaiFeri,NaiFeri,147,290,18737,7746,Athens,Planeta Turo
SuevisRex,SuevisRex,582,512,4381,1600,Pacific Time (US & Canada),"☩ Oinaikos Growion,Gallaecia ✞"
ibraestebul,ibraestebul,1703,650,9112,7596,,
marianocm75,marianocm75,386,2324,52095,16249,,Ciudad del Betis
Rubmanrique,Rubmanrique,1384,1472,17854,8716,,Ciudad de Madrid
Pedro_SR_,Pedro_SR_,678,2122,105345,22129,Madrid,Göteborg (Sweden)
Wittgenstein_jm,Wittgenstein_jm,1774,2298,391652,193430,Amsterdam,Barcelona - Ulldecona - CAT
Anonymous_UE_,Anonymous_UE_,156,7369,852,2507,Pacific Time (US & Canada),
PSUXS_DMB,PSUXS_DMB,82,37,381,500,,"Madrid, España"
jaumefusterserq,jaumefusterserq,298,159,16371,18764,,en algún sitio
analoavi,analoavi,556,153,4207,19,,
_andygi_,_andygi_,187,170,15094,11942,Madrid,Girona
fernando11461,fernando11461,927,148,1295,3552,,Madrid Europa
SakAfricaze,SakAfricaze,128,168,3883,1752,,"Madrid, Comunidad de Madrid"
pcarrpcarr,pcarrpcarr,213,129,29647,23620,,Luna de lunátic@
dexamina,dexamina,695,5100,82865,13318,Athens,Paris 
revolucio1984,revolucio1984,664,431,10935,8920,Madrid,BCN
jmperdigo,jmperdigo,1301,1736,10941,188,Madrid,Barcelona
petxako,petxako,386,282,2510,2618,,Vigo➡Melilla➡Madrid➡Guipúzcoa
disfrazad0,disfrazad0,749,895,7241,6062,,Hispania_Magna
Killed_Killjoy,Killed_Killjoy,800,683,37794,47401,Belgrade,En la Luna
peleatides,peleatides,558,573,8749,934,Athens,
Mariaperezpere,Mariaperezpere,1308,2178,193573,36138,,Boadilla del Monte
Exprai,Exprai,800,2200,32232,5557,Madrid,"Iruñea, Cuñadistán"
maelcora,maelcora,433,173,748,410,,España
Vitofonseca,Vitofonseca,114,44,65,33,,
MendiaIon,MendiaIon,29,29,989,37,Athens,
Conxa77,Conxa77,604,352,24939,8324,,
Amaro_97,Amaro_97,142,174,15514,542,Madrid,
JDSato,JDSato,2565,1736,18299,1976,,Spain
Jontxu70125038,Jontxu70125038,30,6,53,2,,
juanman92289797,juanman92289797,172,196,8297,101,,
AsocialWolf_,AsocialWolf_,78,105,6931,3937,,
allinpascualin,allinpascualin,137,63,1326,31,,
MrsPotatoisreal,MrsPotatoisreal,46,211,2861,5350,,En el Culo del Mundo City
mismuertxs,mismuertxs,412,823,4856,25185,Amsterdam,"Madrid, Comunidad de Madrid"
eternamente_10,eternamente_10,1118,2119,7862,14565,Azores,Gran Canaria
25p,25p,196,594,43401,744,Madrid,Burjassot (Valencia)
funkydandy96,funkydandy96,280,298,46795,13574,Pacific Time (US & Canada),
Chicopelusa,Chicopelusa,486,85,5356,1719,Atlantic/Canary,
SirTaurinus,SirTaurinus,2112,1516,33765,7673,Madrid,Málaga
yhomfaith,yhomfaith,230,275,1234,22,,guayaquil
Estacadebares,Estacadebares,2946,2693,241012,9961,Madrid,
DuroBelinda,DuroBelinda,4039,3873,377755,17095,,"Molina de Segura, España"
kibalexito,kibalexito,77,102,7725,6153,,
JordnGonzlez,JordnGonzlez,391,210,5772,190,,Bar Cuántico
Prcles,Prcles,32,24,948,4,Amsterdam,Alcorcón
josedamian1980,josedamian1980,3808,1990,42683,20613,Madrid,Madridejos - Araba - Euskadi
lfpsfc90,lfpsfc90,289,74,3152,1389,,
Heidi_inocente,Heidi_inocente,663,104,3719,708,Athens,
editedbyone,editedbyone,213,52,1124,85,Madrid,
amayalonso42,amayalonso42,638,406,10912,2752,,
arielsito2003,arielsito2003,50,5,589,0,,
MargiiEggie,MargiiEggie,628,1094,41501,4197,Madrid,Murcia - Valencia
iCoions,iCoions,186,36,1019,35,Madrid,Barcelona
Ninwa82,Ninwa82,248,180,8152,3881,,País de las maravillas
atascaburras89,atascaburras89,261,53,564,1258,Pacific Time (US & Canada),Valencia
AbelQuiles,AbelQuiles,632,276,5298,1410,,Santa Pola
jmanteconj,jmanteconj,504,103,903,908,Madrid,"Oviedo, Principado de Asturias"
carthografo,carthografo,2070,1465,53895,3592,Pacific Time (US & Canada),
Rhuks979,Rhuks979,137,41,2572,747,Atlantic Time (Canada),
elenadelevingne,elenadelevingne,558,910,24660,17079,Belgrade,
Farlope_deVega,Farlope_deVega,42,8,21,21,Pacific Time (US & Canada),
RafinhaGomez23,RafinhaGomez23,682,380,21249,18429,,Huelva
ThiagoxSanchez,ThiagoxSanchez,884,903,40480,54846,Madrid,Asturies
Grilla_a_secas,Grilla_a_secas,200,100,913,1203,Pacific Time (US & Canada),BARCELONA
fotofrancesc,fotofrancesc,312,242,5474,5314,Madrid,Catalunya
MariaRo20038142,MariaRo20038142,125,75,4169,1887,,España
frauleingeborg,frauleingeborg,133,81,13545,9411,,Irgendwo der La Mancha
Juananhj78,Juananhj78,100,146,7688,16,,
PandaIntensifie,PandaIntensifie,349,328,9624,4604,Amsterdam,"Massachusetts, USA"
54Oconnor,54Oconnor,209,190,7524,1983,,
asunsi,asunsi,429,137,3239,2187,,
pablos_ds,pablos_ds,127,149,6417,1030,Madrid,
AitonaCabreado,AitonaCabreado,976,1354,29586,5135,,Donostia
Ramon_bcp,Ramon_bcp,194,96,1955,719,,
NstorSolanaVigo,NstorSolanaVigo,779,875,38473,21300,Greenland,Aldaia - Oakfield
juancarlosbarqu,juancarlosbarqu,53,15,374,541,,"madrid, valencia"
xus_garrido,xus_garrido,584,612,19627,603,Madrid,Valencia
octavioegr,octavioegr,2225,487,9045,1035,Dublin,Islas Canarias
manumanyes,manumanyes,525,282,15969,10,Madrid,"Valencia, España"
prespiputa,prespiputa,907,970,49477,6610,Pacific Time (US & Canada),
JuanRDuarte,JuanRDuarte,641,668,18881,4200,,
manza3983,manza3983,273,166,15445,14319,,Archidona 
ardillufli,ardillufli,1046,556,47472,90,Madrid,BARCELONA
Leuret08,Leuret08,360,127,6312,249,Greenland,
Carlota2302,Carlota2302,886,1470,29636,16522,Athens,Barcelona
amartosmontoya,amartosmontoya,593,80,2930,3325,Madrid,Albox
DannyDefez,DannyDefez,183,93,8745,5375,,
JCalvoalar,JCalvoalar,188,89,6037,810,,Planeta de loc@s
InterMaristelar,InterMaristelar,198,96,3147,2348,Madrid,Stalinpalacios
asier_mendia,asier_mendia,554,410,6420,7981,Amsterdam,"Ibarra-Tolosa, Navarre"
Edunamas,Edunamas,296,319,13744,506,,jaen
lombanator,lombanator,155,24,417,5,Amsterdam,
FernandoBunuel,FernandoBunuel,569,1342,1323,1213,Madrid,"Sevilla, Andalucía"
anavidal20153,anavidal20153,1860,1990,72152,17493,Pacific Time (US & Canada),
L_Etchichury,L_Etchichury,269,213,6835,1234,Buenos Aires,Argentina
gofyco,gofyco,883,99,2509,327,Midway Island,Granada- España
vm_jcarlos,vm_jcarlos,50,12,246,13,,
ruimardi,ruimardi,64,132,791,9568,Pacific Time (US & Canada),Argentona -Barcelona
miguemagaguilar,miguemagaguilar,139,147,10490,317,Madrid,
CabreraCarles,CabreraCarles,496,392,3912,821,,Palma 
JoseABrazo,JoseABrazo,1618,1108,33037,7412,,
Annasther,Annasther,561,152,311,2897,,"Valencia, España"
zerocoolspain,zerocoolspain,159,3949,23789,43,Madrid,Madrid
pitidoinicial,pitidoinicial,299,683,23904,3171,Madrid,
lasardina79,lasardina79,609,444,73138,15534,Greenland,
moran_emortor,moran_emortor,213,153,18805,12334,,
goribe79,goribe79,105,72,424,5,,Vi Veri Vniversum Vivus Vici
IsraelAlmeida6,IsraelAlmeida6,258,305,17215,966,Madrid,ETSIAE
malborillo,malborillo,206,3038,41753,45419,Madrid,En la playa 
Li_Kaczynski,Li_Kaczynski,1551,2547,28174,21533,Madrid,
abague60,abague60,750,592,43797,131,Belgrade,
AnderEzkurra,AnderEzkurra,100,240,29375,774,Madrid,InternationalSanatoriumBerghof
soniapm2008,soniapm2008,86,22,327,1172,,
alexcelada18,alexcelada18,598,254,659,50,Europe/Madrid,País Valencià.
repulibre,repulibre,1181,832,84242,3123,,El País de Fantasia
FranPine8,FranPine8,423,459,44839,302,,Camas (Sevilla) 
nechan8,nechan8,255,235,24042,12163,,"Córdoba, España"
Goico_,Goico_,1173,598,6667,1164,,  Sevilla 
elviraaperezz,elviraaperezz,460,261,6268,705,,"San Fernando, España"
bruixeta33,bruixeta33,1333,1315,23523,5527,Athens,
Stupid_Clown_,Stupid_Clown_,341,239,3665,599,Amsterdam,En m(álaga)i mundo! ♠
AdolfoPerez1975,AdolfoPerez1975,175,50,1092,1515,,Castellón de la plana 
pitiusasss,pitiusasss,183,192,7031,2892,,Madrid
hectornyx,hectornyx,844,890,37275,8263,Amsterdam,"Barcelona, Spain."
sotopaos,sotopaos,156,54,580,8,,
ximoberna,ximoberna,3809,3482,160938,29146,Madrid,València
baxuco,baxuco,792,207,618,180,Greenland,
Ferdoropeza,Ferdoropeza,548,370,12742,9958,,Caracas - Venezuela
frandelgado651,frandelgado651,280,312,24144,8437,,
juanjtortosa,juanjtortosa,4684,10124,38301,3509,Greenland,
Carlitosbbx2,Carlitosbbx2,100,43,149,44,,
pablolgp,pablolgp,1718,1726,47338,7542,Madrid,
pcacordoba,pcacordoba,1183,2844,2349,51,Madrid,"Córdoba, España"
iucordobaciudad,iucordobaciudad,4503,6370,7223,32,Madrid,Córdoba
CineBraille,CineBraille,811,929,61221,1053,Buenos Aires,"Mar del Plata, Argentina"
InmaIlka,InmaIlka,354,113,3996,1251,Amsterdam,Nashville Madrid Málaga
taaniaap,taaniaap,125,197,4492,190,Madrid,ENspaña
_Hinxta,_Hinxta,363,303,12684,2776,Pacific Time (US & Canada),"Whole Cake, Nuevo Mundo. ☠"
OneDayOfGlory,OneDayOfGlory,508,1268,40675,27156,Athens,LET'S GO TO THE MALL
onepathhh,onepathhh,186,221,16077,8036,Pacific Time (US & Canada),"Barcelona, Catalunya"
arbivikingo,arbivikingo,309,130,11085,1154,Madrid,
daniruiz03,daniruiz03,510,18055,1524,35,Madrid,
dvillaniella,dvillaniella,96,7,76,80,,Madrid 
NikoDimitratos,NikoDimitratos,3058,3246,56388,8471,Greenland,
vlb_victor,vlb_victor,1253,439,5952,510,,"Extremadura, España"
Manolimon,Manolimon,470,345,18357,5593,,
LluisJG5,LluisJG5,412,393,4069,3497,,"Azkaban, Karcelona"
Marlatanas,Marlatanas,127,107,534,118,,España
Ak47tv,Ak47tv,229,438,17070,3393,Madrid,No sé si estoy en lo cierto. 
CamposcastroD,CamposcastroD,314,1029,44284,11239,,
FaluaRo,FaluaRo,351,569,65991,4032,,
TheKhaos_4,TheKhaos_4,311,314,25287,40630,Pacific Time (US & Canada),La Casa De Los Gritos.
RamrezJusacuche,RamrezJusacuche,196,23,36,101,,
Sonietarenas,Sonietarenas,127,59,1604,505,,
muntadalluis,muntadalluis,262,369,2908,3728,,
Xielox1,Xielox1,983,560,32265,15937,,
liechtenstein,liechtenstein,92,91,226,5558,Madrid,"Aguadeljarro, ME"
EvilJoseVi,EvilJoseVi,1051,359,17960,3160,Madrid,"Alquerías, Murcia"
irene_3098,irene_3098,873,1429,33452,58246,Amsterdam,Lleida/Londres
scarabelo150,scarabelo150,266,731,113379,68226,Greenland,
elkiji,elkiji,2418,1968,8563,4475,,Cerca de los medios libres
Mimonoamelioyo,Mimonoamelioyo,124,103,4195,913,Greenland,
pedro_cordob,pedro_cordob,568,702,27039,17220,,
javier97Music,javier97Music,199,1200,91288,145946,Madrid,"Roquetas de Mar, Andalucía"
laurisbarrenen,laurisbarrenen,95,174,6315,1603,Hawaii,Mungia
NoSeBoten,NoSeBoten,234,535,48766,54720,Madrid,
TronaorVCF,TronaorVCF,436,1110,20224,2350,,
Psychocelia,Psychocelia,375,932,24170,16590,Madrid,"rave, o durmiendo"
gnumarco,gnumarco,325,76,713,10,,"Vigo, Galicia"
ander_mosh,ander_mosh,146,128,1744,1019,,"San Javier, España"
anutimartin,anutimartin,116,303,26305,8085,Amsterdam,"Becario Hills, Alberche"
baenasevillista,baenasevillista,117,55,1344,256,Athens,españa
eduardovillaral,eduardovillaral,84,88,1214,256,,Granada
GloriaDIllescas,GloriaDIllescas,130,141,1667,22426,Mexico City,El país de las nubes
jordipueyo,jordipueyo,1622,4332,50705,613,Paris,Barcelona
ParadoEstafado,ParadoEstafado,830,545,6366,2280,,
RafaLacarra,RafaLacarra,109,142,2571,2499,,España
yomismaconcha,yomismaconcha,62,15,1762,411,Ljubljana,"Madrid, España"
PodemosAhora,PodemosAhora,6297,19606,273273,70389,Greenland,País Valencià          
miguelangelmoy1,miguelangelmoy1,3014,962,135034,75159,Pacific Time (US & Canada),"Madrid, Comunidad de Madrid"
luismachi,luismachi,160,38,937,31,Madrid,
cayeruby,cayeruby,18297,19522,17322,14978,Madrid,
himekologa,himekologa,355,2737,126004,88706,Belgrade,♀Radfem♀ valeria. Rubí.
EvParla,EvParla,254,316,3983,3330,,"Parla, Comunidad de Madrid"
vivakino10,vivakino10,216,242,28042,23284,Madrid,
BelenMouse_,BelenMouse_,152,295,68470,11394,Greenland,Barcelona -ish
LuisMarCaceres,LuisMarCaceres,928,941,70255,73918,,
kcalmendavant,kcalmendavant,365,240,6424,925,,Madrid
ChicChicuelo,ChicChicuelo,486,217,5751,527,Amsterdam,Sevilla
manupoyon,manupoyon,312,74,1335,413,,
Teremike1515,Teremike1515,808,418,4283,17528,,México
comunistaval,comunistaval,812,1881,131801,31966,,
amazingcampi,amazingcampi,470,474,26931,6124,Madrid,Barcelona
FAVmuel,FAVmuel,584,1892,124364,159146,Amsterdam,"No hago el gilipollas, lo soy"
ignaccio55,ignaccio55,212,88,2874,19216,,"Sant Feliu de Guíxols, Espanya"
crisalidaliquid,crisalidaliquid,76,67,1232,2854,,
HombreLento,HombreLento,632,1495,5907,4461,Pacific Time (US & Canada),Al sur del sur
apeiron611,apeiron611,13,2,21,18,,
kalillas84,kalillas84,62,43,512,235,,
noonesknowsme,noonesknowsme,303,218,19624,2280,Amsterdam,5o5
Diego_Arranz,Diego_Arranz,208,131,11168,2186,Greenland,Ourense
fery1378,fery1378,1950,607,7838,9161,Pacific Time (US & Canada),Madrid
celu86,celu86,481,530,25201,2624,Pacific Time (US & Canada),
lunadelsur2012,lunadelsur2012,1933,1495,42701,27944,Hawaii,Planeta Tierra
esculmicias,esculmicias,109,14,97,13,,
Eric7bcn,Eric7bcn,187,202,5301,955,Amsterdam,Green Hill Zone
acblancc,acblancc,3549,1116,4076,93,,MEX/EEUU
carlosabel2010,carlosabel2010,2133,1185,34874,16695,,Buenos Aires
Adriandelmar47,Adriandelmar47,3482,3118,56587,41185,Minsk,TheWorkingClassMustBeUnited
jumagaka,jumagaka,2997,2205,142201,727,,madrid
auxpoa,auxpoa,296,189,1019,190,,Basque Country
yagobouzas9,yagobouzas9,340,319,12421,1255,Madrid,Andén 9¾
Marganova,Marganova,544,197,40816,1909,Athens,El mundo mundial
javimox,javimox,181,21,824,216,,Alemania
Jorgentleman_,Jorgentleman_,238,215,2496,1194,Madrid,España 
muguruzafm,muguruzafm,1999,27750,10153,9776,Madrid,"Irun, Euskal Herria"
javiprietoviedo,javiprietoviedo,1967,1979,48167,25921,Madrid,Oviedo
NoeMartri,NoeMartri,1005,1857,14633,6933,Pacific Time (US & Canada),Valladolid-España
olmomalatesta,olmomalatesta,183,45,3874,75,Madrid,
JorgeGzDron,JorgeGzDron,121,243,1998,3554,Madrid,Galicia
pedroma_98,pedroma_98,298,270,18370,1155,Madrid,Membrilla/Madrid
saferi9,saferi9,373,506,19509,5174,Pacific Time (US & Canada),UAB Barcelona/ Lleida
wiwowiwe,wiwowiwe,220,48,2210,1486,Pacific Time (US & Canada),
JesuCandadero_,JesuCandadero_,93,99,22368,13544,,
Terremoto_Irene,Terremoto_Irene,793,1041,39014,20159,Amsterdam,"Hija de la tierra,funambulista"
aloneibar,aloneibar,434,324,24240,1736,Madrid,Zarautz (Gipuzkoa)
Keblar65,Keblar65,3684,2836,42603,7366,,Madrid - Barcelona
loquitadbisbi,loquitadbisbi,540,378,40261,3427,Paris,A la sombra de la vida
torre_marino,torre_marino,324,188,17783,14147,,
Pete447,Pete447,315,217,18746,1829,Madrid,No más lejos de la realidad.
ViriVV7,ViriVV7,1334,239,31800,1097,Greenland,
SabineDetti,SabineDetti,237,183,6353,3889,,
miguelillo811,miguelillo811,457,372,10421,5824,,Barcelona(España).
gurb_is_fliping,gurb_is_fliping,967,63,2795,942,,
morenosides,morenosides,817,1023,13761,12443,,Sevilla
Chorraera,Chorraera,423,2773,51304,37166,Madrid,"Málaga, España"
Unaimai,Unaimai,69,102,29652,5129,,
gorxi,gorxi,1835,2023,39496,5945,,Barcelona
arestipaul,arestipaul,39,37,5377,1073,,"Durango, Pais Vasco"
mviccg,mviccg,78,92,17999,8429,,
aramanoth,aramanoth,908,499,16903,17094,,"Galicia, España"
Vanessa_Somoza,Vanessa_Somoza,387,328,4082,12182,Pacific Time (US & Canada),"Lugo, España"
AlleyKat19_,AlleyKat19_,1186,1057,26306,2716,Pacific Time (US & Canada),Pongamos que hablo de Madrid
p_servera,p_servera,334,118,4970,4839,,Mallorca
jordimarcar,jordimarcar,192,79,3385,1787,Madrid,Catalunya
FranZarzoso,FranZarzoso,2085,1153,25813,4383,Madrid,Castellnovo (Castellón)
leonciozgz,leonciozgz,675,195,17201,282,Madrid,Zaragoza
Borja_Aranda_,Borja_Aranda_,539,678,37215,4947,Greenland,El Pardo
AlidaGordo,AlidaGordo,779,388,39164,4300,Amsterdam,
Megarni,Megarni,440,257,24593,15211,Madrid,"Barcelona, Catalunya"
Navas10Sara,Navas10Sara,240,198,7150,517,,
Komandante_Solo,Komandante_Solo,937,1372,135300,23388,,
Pabloqb_,Pabloqb_,104,185,13362,1306,Madrid,Asturias
Comunase,Comunase,522,13891,94767,74101,West Central Africa,Palma-Illes Balears- 
veracruj,veracruj,2953,2647,77825,2335,Central Time (US & Canada),
Cosas_Tontacas,Cosas_Tontacas,6144,25335,34799,25604,Madrid,ViceCity / Kashyyyk / SinCity
Jjazcano,Jjazcano,5763,5880,45184,17859,,
vanecorlao,vanecorlao,4698,4710,40279,7826,,"Meliana, Comunidad Valenciana"
TremendaJulia,TremendaJulia,290,625,4036,3017,,
Masetita_,Masetita_,162,302,39636,9372,Athens,Debajo de tu cama.
ppdlop74,ppdlop74,1902,966,14186,19944,,
gorkabiurrun,gorkabiurrun,1028,818,11932,4590,,Bizkaia-Euskal Herria
Misadiaforia,Misadiaforia,600,478,13780,309,Madrid,"A Coruña, Galicia"
josesoliscangas,josesoliscangas,11047,12915,77654,18770,Athens,"Lleida, Cataluña, España"
DAMASO49974624,DAMASO49974624,93,15,46,0,,
neapovea,neapovea,258,110,14302,2431,Madrid,Sevilla
poetoyescritor,poetoyescritor,463,460,11803,14153,Madrid,No me encuentro
tonicavalle,tonicavalle,208,91,197,664,Madrid,Catalunya
oky_toffee,oky_toffee,1011,505,32770,2076,Greenland,
Analphabet_,Analphabet_,851,1484,174457,13739,Madrid,MacLaren's pub.
corobike10,corobike10,128,49,655,1352,,del gorgas al ventorrillo
olaznog10,olaznog10,125,147,18325,173,Amsterdam,A Coruña
LQSomos,LQSomos,1306,1772,37393,8047,Buenos Aires,#LQSomos
EuroGhibli,EuroGhibli,20,33,494,1529,,
maytematicas,maytematicas,935,3857,121461,37310,Madrid,
DavidBerenguerB,DavidBerenguerB,50,39,1404,2748,Ljubljana,
LadyKill666,LadyKill666,320,654,49940,29208,Madrid,"Lleida, España"
Ulloa2Ulloa,Ulloa2Ulloa,79,24,1437,1191,,
talbts,talbts,50,19,508,2623,Athens,
finselsovaris,finselsovaris,1066,398,12652,1421,Greenland,"el Clot, Barcelona"
M66812225Javier,M66812225Javier,670,171,4272,1223,,Pamplona  España.
Paula__Quilez,Paula__Quilez,199,113,316,960,,
luchanacional14,luchanacional14,132,566,23295,17251,,Cordvba
HimarBenitez,HimarBenitez,387,251,3174,383,,Valencia
Txago_2,Txago_2,433,290,6413,7813,,"León, Castilla y León"
ferminmuozalmen,ferminmuozalmen,12176,12787,25552,67964,,
sofia_pedg,sofia_pedg,159,403,16626,16389,Athens,"Murcia, si"
elenaStanton15,elenaStanton15,137,49,513,818,,
YoNoComprePan,YoNoComprePan,649,6446,17116,12148,Madrid,
archermoon,archermoon,170,202,3788,2516,Amsterdam,España
Mixalberto,Mixalberto,442,532,20984,5473,Madrid,"Brussels, Belgium"
tranquimajo,tranquimajo,732,254,17579,871,Madrid,"Madrid, Spain"
arathodic,arathodic,2207,1272,36260,26402,Madrid,
Rojacoraza,Rojacoraza,2191,3086,37700,527,Athens,Barcelona
cody_fran,cody_fran,246,768,2694,2866,,Mirando a Cuenca
Julen_Erromo,Julen_Erromo,379,274,2078,707,,Entre tus piernas. 
peresantalo,peresantalo,747,443,15548,5572,Amsterdam,"El Clot, Catalunya  "
AgenteSmint,AgenteSmint,449,7197,61022,55693,Athens,www.agentesmint.blogspot.com
LeonelBarsan,LeonelBarsan,274,51,70,84,Pacific Time (US & Canada),"Sevilla, España"
CeciMarcu,CeciMarcu,165,383,28023,14459,Athens,Ciudad del Betis.
magdalena_gonza,magdalena_gonza,152,57,442,72,,España
tonigines,tonigines,1144,667,15764,674,,barcelona
sapere73,sapere73,292,570,13347,11108,Madrid,"Málaga, España"
McNultyRulez,McNultyRulez,1418,478,92799,10605,Madrid,"Murcia, Spain"
mossgz,mossgz,308,317,18635,2167,Madrid,"cochikeira, noutrora cerceda"
AliciaDiego69,AliciaDiego69,202,122,34703,9614,,
gabricax,gabricax,1650,2470,211981,42930,,Madrid
MarianoHDM,MarianoHDM,559,109,388,623,,"Zaragoza, España"
JuanCarlosmolo,JuanCarlosmolo,829,686,7670,4690,,
FranchuACR,FranchuACR,296,188,20943,917,London,"Al fondo, a la derecha."
FiloQu,FiloQu,2514,1083,15334,5646,Greenland,Bcn
losjalix,losjalix,1489,1279,7671,2733,,sejas de sanabria zamora
Lore_Na87,Lore_Na87,374,73,998,997,Madrid,"Alicante, Comunidad Valenciana"
Felicia88470957,Felicia88470957,200,168,4410,2570,,"La Rinconada, España"
aluishergaban,aluishergaban,127,208,28440,28,Amsterdam,
davidfa71,davidfa71,154,75,6956,1109,,
francabrera73,francabrera73,2034,178,2315,1319,Hawaii,mairena del aljarafe
lucrates,lucrates,280,310,33008,1741,Madrid,
Jeanne_dArt,Jeanne_dArt,825,283,8425,5801,Athens,A bordo da Normandía.
guzamora,guzamora,1035,382,25975,3768,Madrid,"Ni de aquí, ni allá ni acuyá"
SanderLadetu,SanderLadetu,2939,3423,110392,2968,Greenland,
jaricogallego,jaricogallego,132,194,7151,1425,Pacific Time (US & Canada),"Cáceres, España"
InakiKTM,InakiKTM,474,256,12651,94,Madrid,Gijón
sususadness_,sususadness_,423,1869,30376,21141,Athens,Toledo
MariGrania,MariGrania,100,5,713,23,,
vilabatalle,vilabatalle,274,725,14755,2442,Zagreb,
estupefalso,estupefalso,1071,795,97143,8159,,
RamoCoralia,RamoCoralia,499,372,12281,4666,,"Las Palmas, Islas Canarias"
mamenbt,mamenbt,1712,408,15885,5156,Europe/Madrid,
manueldelapista,manueldelapista,308,146,4298,1037,Madrid,Detrás de ti ¬¬
saulglez1711,saulglez1711,153,111,64,266,,
Mariloche,Mariloche,551,285,9715,1523,Madrid,Sevilla
Dani_vega2017,Dani_vega2017,323,327,5398,806,Athens,Madridejos ( Toledo )
_Harpo_,_Harpo_,465,308,20158,4734,Madrid,"Zaragoza, España"
A_Lopcar,A_Lopcar,103,52,785,552,Madrid,"Vía Láctea, Tierra  "
Tanit00,Tanit00,3628,684,61569,16599,,
sara_rianxo,sara_rianxo,282,283,8122,3225,,"Sestao, Bizkaia, Euskal Herria"
