Source,Target
Joe_lh,verne
eljamariiiiiii,JavierLezaola
CalderonCarmona,amparoab
misco22,JavierLezaola
Pecas_Aguirre,romancendoya
nun_nuria,elperiodico
nun_nuria,ImmaSust
mjdelrio,Giskexe
netmork,Giskexe
falloutmuops,elmundotoday
mandarinaemma,ADios_hi
LCDBASKET,protestona1
KrispisG,SiPeroNo1
javingggg,protestona1
JohnHenryKurtz,voz_populi
_corbo,MistralS
delasinia2,protestona1
DaysOfLiberty,IgnatiusFarray1
El_Hombre_Paja,elmundotoday
ElBando34309935,elmundotoday
delasinia2,Xuxipc
Fl1chy,ADios_hi
edi_gamer,MagiaPokemon
_angify,elmundotoday
LaPijortera,martiescriu
Salvatwitts,martiescriu
Masetita_,dolaresyrublos
carmellompart,ernesturtasun
carmellompart,eldiarioes
NACHOVETMD,pacomarhuenda
NACHOVETMD,kira_95
martillos75,EsppeonzAguirre
ElTonathan,protestona1
martillos75,Xuxipc
a_n_d_r_i_a_,PabloMM
AngelSa05989620,AlfonsoRojoPD
DavidKunMusic,MagiaPokemon
YorguisPK,protestona1
raulito032,FacuDiazT
raulito032,policia
SUSOJE2,El_Plural
D_Mosquera,ulises_sevilla
AnaGeena35,protestona1
quelcolom,JesusSanchez__
GmailMaso,protestona1
jmecanic,JesusSanchez__
JesusRomeroLeon,elperiodico
JesusRomeroLeon,ImmaSust
kukoyelo,nydelrey
coscurrera,protestona1
XimoFerrer90,voz_populi
sigodspori1988,iunida
jdsanchezg1960,SiPeroNo1
Elena_Mrtz,IgnatiusFarray1
hisredage1987,agarzon
FernandoFaus,elmundotoday
samsonXu,iescolar
lmpg_twi,protestona1
ferranrmdeusbcn,SiPeroNo1
lolo_remi,FacuDiazT
lolo_remi,policia
Imradioactive14,esecundarios
comechenator,GmezAcebo
comechenator,virginiahuin
comechenator,ccifuentes
rcko3,RebelinAluminio
Sergiotas73,Enbocabierta
Raulmon1998,elmundotoday
ppestoso,Hackenbukh
ppestoso,pmanglano
ppestoso,PPopular
casas_molina,RataDesletrada
liverpooldavidm,AntonioMaestre
carpeamorem,nika_news_
carpeamorem,PSOE
gorkinha,PabloMorcillo
gorkinha,TrasguGofion
gorkinha,ccifuentes
MlgAgp,MistralS
axelsanzlechuga,ElAmanteDelRap
jescalev,protestona1
alf_skyline,FacuDiazT
alf_skyline,policia
O_edipus,protestona1
demosforavai,protestona1
Ivan_casado99,moedetriana
marc_petisco,FacuDiazT
marc_petisco,policia
mrinconp,boye_g
mainabackti1979,ctxt_es
mariinajoseph,moedetriana
cova_fdez,dexamina
Natalia_AnB,BloodySaio
geluvidal,DebatAlRojoVivo
margoal1965,boye_g
telemaco31,boye_g
magnetdetective,Jordivll
WViada,elperiodico
Kitiara76,gustyea66
magnetdetective,gerardotc
elperiodico,ImmaSust
alexzgzvi,moedetriana
marts_serrano,MistralS
jooder1,Julvilop
jooder1,kira_95
santi_larios,protestona1
6b47e7642cda4fb,protestona1
kepajh,willytoledo1
kepajh,willytoledo1
David10R77,respetocanas
Sergi_Renales,RataDesletrada
ppestoso,protestona1
JuliaBayo1,gustyea66
mercyamancha,El_Intermedio
Novato18901588,protestona1
miniyo_tumblr,Tyrexito
mabelle2000,AlfonsoRojoPD
AhsleyAnn,Victor_D_A
AlexiaOver,protestona1
Bastetlove3,protestona1
MariaCC128,esecundarios
EbbaSjolen,GemaNieto81
EbbaSjolen,carnecrudaradio
turbojulien,varuenfurecido
JoKeRrTroll,yanina_rubia
perezmuriana1,protestona1
va_luba,protestona1
rosaenlinea,eljueves
rosaenlinea,respetocanas
irinapama,RosaKittieChaos
grandemacoastur,NTMEP
VientosOrihuela,varuenfurecido
Kaixomesamix,MistralS
vikavika601,protestona1
mercyamancha,laSextaTV
mercyamancha,El_Intermedio
DEEMIAN666,Enbocabierta
sergiotyrell,moedetriana
1960Anamari,Enbocabierta
er_retuiteado,protestona1
AbriendoBrecha6,gustyea66
tetilladevaca,dolaresyrublos
juantxu5478,protestona1
korocotta75,ytuquesabes_
Martadoniga,esecundarios
_alexandravaz,moedetriana
ALF_2000,Enbocabierta
fpjerez,SextaNocheTV
korocotta75,nika_news_
korocotta75,PSOE
1717Carmen,protestona1
carlos_hijate,moedetriana
NiievesGiil,esecundarios
outlaw4242,JavierLezaola
EGaztea,protestona1
Gr6Alberto,VideojuegosGAME
Gr6Alberto,MSI_IBERIA
EGaztea,protestona1
mm_ruben81,moedetriana
Michelena66,SiPeroNo1
PFeernandez2,esecundarios
mohino50,iescolar
vacmentiras,nika_news_
vacmentiras,PSOE
BegoLaserna,mgicafe
ni1dea,magnet_es
LuisLCT99,Lexa_Hunter
LuisLCT99,pobr3diabla
Lexa_Hunter,pobr3diabla
xmalban,SiPeroNo1
Kipqa,laSextaTV
josillodj,AbriendoBrecha6
anuskalecu,JesusSanchez__
fuerzza1972,homopestis
MaiteBenBen,Guillemlopez21
bldupeando,ElAmanteDelRap
MaiteBenBen,Guillemlopez21
ladislaus_nim,Tyrexito
MathewStrat,FacuDiazT
MathewStrat,policia
wildskulp,sextaNoticias
aguilar1_luisa,elpadrecorajede
dioycri,BermejoF1
cova_fdez,Baldasare_
solo1persona,Josemafero
CandeMoor,Tyrexito
Pepe_M63,el_pais
abeparatodas,esecundarios
GamezEncarna,protestona1
JuliaBayo1,protestona1
vjubete,protestona1
abeparatodas,protestona1
sepecatjaguar,voz_populi
korocotta75,ToniElSucio
sandrasm297,PoliReac
miquelflorit,RataDesletrada
ManelRoldan,SiPeroNo1
mlserradarder,ulises_sevilla
panceta348,protestona1
sandrasm297,daniruiz03
pauletrom,elpadrecorajede
KaaziZinebla,KaisserXose
DavidCalduch,SextaNocheTV
DavidCalduch,pacomarhuenda
manugar20304221,ADios_hi
sandrasm297,FunInFvneral
JudithVV28,Josemafero
PodChamberi,protestona1
mundoquemao,Mortimer_Fu
Imasegovia,elmundotoday
Ortega2Matilde,Sentid2016Comun
gorkinha,pacomarhuenda
gorkinha,kira_95
Bosch_JC,FacuDiazT
Bosch_JC,policia
yoli595959,FacuDiazT
yoli595959,policia
tvidriales,protestona1
Davidcaton77,protestona1
lomas310,moedetriana
m_angel_rs,ytuquesabes_
AACC_1,protestona1
SanchezJaimez,ADios_hi
JoaquinStrummer,IgnatiusFarray1
Jeykhob,homopestis
toloviaducto,gustyea66
PedroGrullo0,moedetriana
TonyGmnez,voz_populi
Odei4Bouzon,moedetriana
andrs_barrio,masademocrata
Anapv66,MailloAntonio
olordelluvia,protestona1
sandrasm297,CasalMajere
arturop13,moedetriana
mike_2046,elmundotoday
JuanBleachVip,AlosKrahiuer
vallera85,rodas64
vallera85,JoaquimBoschGra
ashvathaman,bufetalmeida
aledurmat14,joselabs
mamenarsenio,pascual_serrano
perrytobonito,protestona1
Jimeneses59,protestona1
sanzalvaro1,protestona1
kansinossssssss,protestona1
MinisVer1,amparoab
RcZalo,ytuquesabes_
padpad__,NovaHispania
padpad__,dolaresyrublos
padpad__,Jadouken10
mamenarsenio,ToniElSucio
tadeomario22,protestona1
scarabelo150,protestona1
AbriendoBrecha6,Carrington_BIO
EstherDelBe,esecundarios
sandrasm297,rulandoelrulo
peptorra10,FacuDiazT
peptorra10,policia
MilandiaEs,elmundotoday
JudithVV28,nika_news_
JudithVV28,PSOE
sandrasm297,Extremaestafa
LuisdelSoto,segisam
LuisdelSoto,rubenmugica
LuisdelSoto,el_pais
AbriendoBrecha6,RebelinAluminio
_viasi25_,puckmnd
mamenarsenio,el_pais
padpad__,Florit92
padpad__,dolaresyrublos
padpad__,dolaresyrublos
padpad__,dolaresyrublos
sandrasm297,sergigm87
sandrasm297,nataliamlopezz
MarcosDamaso8,vox_es
jrubiomart,elmundotoday
HackerZuzu,FacuDiazT
HackerZuzu,policia
GiuliaFdezA,eljueves
GiuliaFdezA,respetocanas
montllo,amparoab
Fabiana_tfp,gustyea66
sandrasm297,anaalonso2905
GiuliaFdezA,nika_news_
GiuliaFdezA,kira_95
catandy_eff,nika_news_
catandy_eff,PSOE
AlexiaOver,puckmnd
herminidos,Rokambolnews
SanderLadetu,NTMEP
JoseMarti1977,DebatAlRojoVivo
_WunWun_,SergheiFrutos
Filmonomica,elpais_cultura
Filmonomica,ElviraLindo
abel03az,c0nvey
MTuitoteca,nika_news_
MTuitoteca,PSOE
sandrasm297,_ju1_
solodapedales,esecundarios
Quelcia_,JavierLezaola
sandrasm297,iunida
JesusIglesiasIU,voz_populi
PabloNikolai,FacuDiazT
PabloNikolai,policia
3republicano,FacuDiazT
3republicano,policia
sandrasm297,iunida
mamenarsenio,NTMEP
DanielDaniDan,NoeMartri
carmennublo,patricialopezl
mbenet,elmundotoday
mbenet,AnitaBotwin
bravo_lorente,JesusSanchez__
sandrasm297,ElAmanteDelRap
portemor1,JesusSanchez__
mamenarsenio,JavierLezaola
paysol49,TigrilloTW
sandrasm297,SergheiFrutos
FobrequeR,maxpradera
ElviraSivelo,El_Intermedio
rcko3,nika_news_
rcko3,PSOE
atomed_,patricialopezl
mondomo79,iescolar
MERCEDES1860,Carpe6763Real
MERCEDES1860,s
JanManels,elmundotoday
JrealJavireal,nika_news_
JrealJavireal,PSOE
napsicools,RataDesletrada
CanequeE,nika_news_
CanequeE,PSOE
Rojinegro125,nika_news_
Rojinegro125,PSOE
Teresa_Lisbonn,nika_news_
Teresa_Lisbonn,PSOE
sandrasm297,ulises_sevilla
Cesar26ML,FacuDiazT
Cesar26ML,policia
sandrasm297,DxncingForRain
sandrasm297,moedetriana
lelejerez,varuenfurecido
D_Mc_Juan,FacuDiazT
D_Mc_Juan,policia
DiegoCF_92,FacuDiazT
DiegoCF_92,policia
nika_news_,PSOE
alfa_anticasta,SiPeroNo1
_WunWun_,moedetriana
carteiroembici,TeoGarciaEgea
carteiroembici,kira_95
JoseluHere,moedetriana
danigonzagijon,FacuDiazT
danigonzagijon,policia
tonyohv,eljueves
tonyohv,respetocanas
GomezVerdug,TigrilloTW
justinssober,antibabosos_
Chimaa_M,JesusSanchez__
El_Vitor,TeoGarciaEgea
El_Vitor,SextaNocheTV
JLdA88,JesusSanchez__
darime4,SextaNocheTV
_WunWun_,elmundotoday
fernandosoas,ADios_hi
olpesu,SiPeroNo1
carmengeminiana,El_Intermedio
Mistermboy97,elmundotoday
Mcpey9E,FacuDiazT
Mcpey9E,policia
gmanero56,SextaNocheTV
jora1967,SextaNocheTV
PIRIODISTOFUL,moedetriana
juliorc14,JoaquimBoschGra
sara_888_sara,ElCascabel13tv
sara_888_sara,crisschlichting
wheredidjesvsgo,DigoqueNO
Gianlu7016,FacuDiazT
Gianlu7016,policia
miguelsr97_,FacuDiazT
miguelsr97_,policia
Zoltxia,Lolo_Sev
Zoltxia,ahorapodemos
capitacanavego,Esparroqui
mangelesarc,MistralS
samsonXu,elpadrecorajede
notengodinero,elmundotoday
angelsss1011,eljueves
tonhitoazul,FacuDiazT
tonhitoazul,policia
lomolapalma,elpadrecorajede
Vi_Monzon,IgnatiusFarray1
EnfermeraTati,Tyrexito
MarcGG1974,elpadrecorajede
agapitospuk,cimasadrian
sherlokchlmes,antibabosos_
sherlokchlmes,moedetriana
EnfermeraTati,AntonioMaestre
luckinolucrecio,AntonioMaestre
maktub_i,FacuDiazT
maktub_i,policia
Ainhoa_zurutuza,elmundotoday
Ori_vi,elmundotoday
ripascual89,dolaresyrublos
Pedrocen2012,BloodySaio
DuroBelinda,SiPeroNo1
DuroBelinda,ulises_sevilla
salvadorlloscal,eljueves
aimartnez,FacuDiazT
aimartnez,policia
CldBrain,antibabosos_
DuroBelinda,SiPeroNo1
DuroBelinda,kira_95
PortoPar,JuanDiegoBotto
PortoPar,carnecrudaradio
SusanaAlonso12,BloodySaio
Jevirivas,SiPeroNo1
DuroBelinda,SiPeroNo1
_An_Toni_o_,elmundotoday
Al3xFreemann,FacuDiazT
Al3xFreemann,policia
grillop272,FacuDiazT
grillop272,policia
ycoviella,FacuDiazT
ycoviella,policia
ISABELB27742978,JesusSanchez__
sublibrarian,Xuxipc
kanyero,frycob
camacho_com,elpadrecorajede
nomecalloya,olgarodriguezfr
nomecalloya,ctxt_es
KaDosBK,FacuDiazT
KaDosBK,policia
4444isa,rodas64
4444isa,JoaquimBoschGra
Miguel1968_,gerardotc
marrullero,FacuDiazT
marrullero,policia
MachiDalas,MvpMargon
MachiDalas,kira_95
Chicone77,SirFrancis84
Chicone77,ManoloMontalt
komadreja6,VirnaCotton
mundoespejo1,chachucm
mundoespejo1,FacuDiazT
ANTIFA_XD_LOL,FacuDiazT
ANTIFA_XD_LOL,policia
rieravelasco,FacuDiazT
rieravelasco,policia
anscari77,JavierLezaola
_behindyoureyes,FacuDiazT
_behindyoureyes,policia
licordelpolo,IUPalencia
quicome,RataDesletrada
JLKBZAZ,subversivos_
psicopirotecnia,FacuDiazT
psicopirotecnia,policia
Auride,subversivos_
satanachisthell,AntonioMaestre
CandeOran,frycob
PinzaPerdida,elmundotoday
nicolmaduro,FacuDiazT
nicolmaduro,policia
natalia112002,agarzon
nicogonrod,FacuDiazT
nicogonrod,policia
Franxo06,meneame_net
PortoPar,AntonioMaestre
natalia112002,laurited
toniterim,JesusSanchez__
robinflay2012,elpadrecorajede
jesnio1,c0nvey
samsonXu,bufetalmeida
alvaroroblesand,FacuDiazT
alvaroroblesand,policia
peste__negra,dolaresyrublos
peste__negra,dolaresyrublos
NuwSand,FacuDiazT
NuwSand,policia
peste__negra,dolaresyrublos
fdomdom,rennoaltocampoo
BarbaKerfa,AntonioMaestre
AdrianSarria,Berlustinho
pestanyf,RataDesletrada
Gara9951Rgg,FacuDiazT
Gara9951Rgg,policia
patritorres9,elmundotoday
gbonafon,gerardotc
joseantromero98,elmundotoday
marc_abarca,moedetriana
Sang_Blaugrana,moedetriana
FacuDiazT,policia
josegabriel467,arsenioescolar
isabeloff56,RataDesletrada
1027Karlos,donarfonzo
vikavika601,arsenioescolar
Kevarenasm,SirDaniel3107
Kevarenasm,ChemaBetoret
Kevarenasm,rolan_luigi
Kevarenasm,araultabagon97
Kevarenasm,Alexmarko88
Kevarenasm,LuciaaGarcia98
Kevarenasm,emigluu
Kevarenasm,kira_95
MiCirueloYyo,ADios_hi
jbascu53,JesusSanchez__
pakez,dolaresyrublos
SillePe,NuevaRevoluci0n
etxegibela,moedetriana
vikavika601,subversivos_
paloma_ssm,cayeruby
Alafhera,DxncingForRain
aaronmenes_,JesusSanchez__
Keltiberi_MG42,Intolleranza250
marijerd,Xuxipc
SusanoOrbatos,IgnatiusFarray1
santi_as99,moedetriana
eloicortes,Ibangarciadb
lmpg_twi,DebatAlRojoVivo
daduso,MistralS
martiescriu,martiescriu
francisco_per,NuevaRevoluci0n
eloicortes,Ibangarciadb
Polybius_Joint,DxncingForRain
Gorkx,AntonioMaestre
marisalennon,JesusSanchez__
ZA_Opinion,eldiarioes
ZA_Opinion,Ibangarciadb
Astarte48,ecorepublicano
SandraStark_,antibabosos_
rosariomama2000,AmandaMeyerh
rosariomama2000,AntonioMaestre
DonnyFortes,pnique
cdelato19,olgarodriguezfr
cdelato19,ctxt_es
MiquelMarn,elmundotoday
NachoLaserna182,elmundotoday
SantiRobles,JmGarretas
SantiRobles,DonMitxel_VI
jlobonande,AmandaMeyerh
jlobonande,AntonioMaestre
LuisLesteban,donarfonzo
MartiCPale,RataDesletrada
Cataguayo,JesusSanchez__
lauramartinch,JesusSanchez__
monicagarciafdz,chselles
PabloNikew,PabloNikew
PabloNikew,iunida
catifh,cayeruby
angel_boyero,elpadrecorajede
velveluaces,Cacharrero_M
Johervel,subversivos_
Srta_Kubelick,moedetriana
Javi_RC_,MistralS
RunawayReich,_ju1_
RunawayReich,kira_95
Asdealgo666,JesusSanchez__
aimartnez,elpadrecorajede
salvaguilera,ctxt_es
Todosmehaman,_ju1_
Todosmehaman,kira_95
FanaletFernando,JesusSanchez__
Whoisinbunker,_ju1_
Whoisinbunker,kira_95
javi_perez13,moedetriana
paloma_ssm,manueljarias
EncarniCarballo,elmundotoday
icarpetazo,elperiodico
JRGomezPuerto,DebatAlRojoVivo
periodistaseri2,_ju1_
periodistaseri2,kira_95
aimartnez,JesusSanchez__
lucialeon29,moedetriana
Marc20F,jujuditas
inesexposito191,cayeruby
jimenezrosa756,elpadrecorajede
EduBethencourt,moedetriana
MercedesBoils,elpadrecorajede
inmatrola,jonathanmartinz
2000titoLuis,rodas64
2000titoLuis,JoaquimBoschGra
rvazquezromero,alfherranz
YolandaDiazC,elpadrecorajede
SanjurjoLlano,ontheterraces1
joan_abs,RataDesletrada
GemaCouto,JesusSanchez__
tttauste,JoseLui43872588
Dreyvan_K,YouTube
Dreyvan_K,ElPoderosoCrom
PrincesAtenea,eljueves
PrincesAtenea,respetocanas
lmpg_twi,JesusSanchez__
jbascu53,RataDesletrada
isamaeba,JesusSanchez__
JackBibon,alejandrorr85
mariweder,SindicaEstudian
armartinst,SiPeroNo1
marinapolo7,Susipambi
JRicardoOtero,c0nvey
elcandelcielo,YoNoComprePan
Manu71057743,DebatAlRojoVivo
Parpalloto,oscarbasket11
ToniArenas1,AlfonsoRojoPD
Moco_D_Luffy,SindicaEstudian
alexresta,eljueves
elcandelcielo,Tyrexito
ciudalatina,el_pais
cmoratuxans,RataDesletrada
timeo_danaos_g,ADios_hi
duena_jose,Hackenbukh
duena_jose,pmanglano
duena_jose,PPopular
lu88149660,jonathanmartinz
rosaisabel61,JesusSanchez__
samsonXu,TxominFidalgo
samsonXu,NuevaRevoluci0n
javifb,elmundotoday
bernatripolles,RataDesletrada
BoirotJordi,pastoramauricio
BoirotJordi,ameba_morada
BoirotJordi,toppertorpe
BoirotJordi,a_publica
Phlipao,elmundotoday
pericorubio1,AlfonsoRojoPD
masakogonzalvez,Tyrexito
molinaguzzi21,donarfonzo
BertaPrez6,agarzon
llangarda,JoseLui43872588
catalino_65,JesusSanchez__
JaimeTolosa_5,eljueves
JaimeTolosa_5,respetocanas
llangarda,JoseLui43872588
RetardAF,swantxo
JuandelaCosa11,dolaresyrublos
manres4,JesusSanchez__
SilviaAlaman,DebatAlRojoVivo
buttinsling,JesusSanchez__
Miguel_HerMil,AmandaMeyerh
Miguel_HerMil,AntonioMaestre
SamuSanSer,moedetriana
TitoJuez,kikolo777
franjemacos,JoseLui43872588
leolDelta,iunida
olpesu,ElPPriano
franjemacos,JoseLui43872588
fjmolinacampos,elpadrecorajede
manueladetriana,publico_es
Yai_Blzqz,Sr_Dios
l30n4_,JesusSanchez__
JuanjoZamora72,DebatAlRojoVivo
Jacolakari2,JesusSanchez__
liviblat,JesusSanchez__
ManuelCostoya3,nydelrey
porabajo,Tyrexito
Atito64,latule
carlosrmr5,latule
Dramonator,jonathanmartinz
juananbr1973,elmundotoday
olpesu,elmundotoday
ProdiNoms,moedetriana
Khoaris,moedetriana
juananbr1973,JesusSanchez__
Imanoltxu2010,VigneVT
jsadarve,JesusSanchez__
espiotxa,RataDesletrada
irasynovolveras,moedetriana
ancorlan,JesusSanchez__
Popeye66946794,ADios_hi
outlaw4242,JesusSanchez__
marisalennon,elpadrecorajede
manolireinaramo,antoniovl000
JMRES1,miguelblanco95
JMRES1,agarzon
SillePe,eljueves
SillePe,respetocanas
JPatache,jonathanmartinz
Dana24691,JesusSanchez__
ImmaSust,miquel_seguro
ImmaSust,ImmaSust
ostiayajoder,Tyrexito
jonalenci,BloodySaio
ganzonline,donarfonzo
Xielox1,JesusSanchez__
apces,AmandaMeyerh
apces,AntonioMaestre
martitze,JesusSanchez__
tadeomario22,JesusSanchez__
perezmuriana1,elpadrecorajede
DuranEstevez00,antoniovl000
jonalenci,TigrilloTW
JesusVilla_Ruiz,YoNoComprePan
apces,AntonioMaestre
AnaJuradoR,SiPeroNo1
jonalenci,moedetriana
XavierGLuque,eljueves
AmandaMeyerh,AntonioMaestre
diegoroger96,elmundotoday
moecarnavalero,moedetriana
DoOlesa,Berlustinho
PodemosAhora,elpadrecorajede
Yerbaflor,RincondeAdemia
Yerbaflor,PatriotaPopular
Yerbaflor,kira_95
txetxu1954,antoniovl000
AbaloneOrtega,antoniovl000
Ll_Mateo,RataDesletrada
benyholly,gerardotc
Major_Jorge,IUPalencia
erodriguezprie1,AlfonsoRojoPD
LuciaArranz_,kikolo777
Piolinna,Alberto___78
Piolinna,dolaresyrublos
Piolinna,Piolinna
felixzapata,eldiarioes
felixzapata,Ibangarciadb
JuanjoCsdo,kikolo777
clicfox,elpadrecorajede
Joseplillo,iunida
SuzyQyGuille,elmundotoday
miquel_seguro,ImmaSust
AnaFlanders,ErideMartin
AnaFlanders,policia
ca__in,Tyrexito
moniescat,kikolo777
santilm4,abc_es
santilm4,IU_Madrid
Calimie,JesusSanchez__
hipatia_20,JesusSanchez__
caralmar44,Xuxipc
cachotrozo666,elpadrecorajede
UnificaGrupo,DaniBordas
PakitoPiscinas,ulises_sevilla
Algonfdez,manuelmorgade
AlitaAngel99,RincondeAdemia
AlitaAngel99,PatriotaPopular
AlitaAngel99,kira_95
CraswoldXL,Edvardo_Munch
AmparoRubiales,JesusSanchez__
Solsticio,JesusSanchez__
TxominFidalgo,wordpressdotcom
twintesis,carnecrudaradio
gorkadasilva13,moedetriana
mveredas74,meneame_net
AmaliocLocion,SindicaEstudian
Miquel_Jep,Berlustinho
MonEivissa,elmundotoday
pepipussa,SiPeroNo1
gJoakey,Xuxipc
chinatodecarlos,eldiarioes
chinatodecarlos,Ibangarciadb
_CharlieRunckle,elmundotoday
danielmaduixa,Well086
RebeckaRullan,SiPeroNo1
zendhaal_,moedetriana
conIUPodemos,iunida
Jadriang,ctxt_es
tuentizri,moedetriana
JLOC061,ADios_hi
chicon_9,moedetriana
GuemMariano,javierjuantur
GuemMariano,demiguelch
angeldiospaz,jalocu1960
MIsabel02084490,DebatAlRojoVivo
navarrocatarron,AntonioMaestre
KaisserXose,Rokambolnews
IBEROLIBERO,SiPeroNo1
DaniEPAP,brucknerite
DaniEPAP,magnet_es
AzoteDerechona,radioactivovel
karlos346,brucknerite
karlos346,magnet_es
Algonfdez,MistralS
chick_dancer,moedetriana
nurisg2016,CasanovaHistory
HazloqdebasConx,elmundotoday
gonza_gpg,moedetriana
EspJeva,eljueves
EspJeva,respetocanas
BcnMingo,elmundotoday
RebeckaRullan,eldiarioes
RebeckaRullan,Ibangarciadb
OtroEldel,mgicafe
podemosLaZubia,elmundotoday
juanjobnt,eldiarioes
juanjobnt,Ibangarciadb
mea_pulpa,YoNoComprePan
amanromera,Tyrexito
nurisg2016,MistralS
PodemosAhora,RincondeAdemia
PodemosAhora,PatriotaPopular
PodemosAhora,kira_95
MerySmiles98,moedetriana
PMechado,agarzon
eva74novoa19,elperiodico
froven3,elpadrecorajede
EABilbao123,_ju1_
IsaAranjuez,eldiarioes
IsaAranjuez,Ibangarciadb
aperezcano8,IgnatiusFarray1
PabloME_99,Aquel_Coche
JordiGuellB,Berlustinho
MyriLaZurda,librosdemivida
PODER_T,eldiarioes
PODER_T,Ibangarciadb
JavierPolar1,meneame_net
PODER_T,AnaMoraInfantes
paulagonzaalez,moedetriana
MarioPalomeroP,Tyrexito
MarioPalomeroP,Tyrexito
Lord_Labrego,meneame_net
daniesteller,ulises_sevilla
maitemvcb,mgicafe
RonaMendi,delaCreu
RonaMendi,LI3PeOr
XaviPortales,bufetalmeida
calvodenavidad,elmundotoday
realdiegol,MagicTaxi2359
pilichus,SiPeroNo1
marquitos_1995,elpadrecorajede
ozymandias80,meneame_net
Guuzm,MistralS
bonobomono,NTMEP
VonLugger,iescolar
aroloko,Yo_Soy_Asin
vidushi_i,elmundotoday
AuroFig,El_Plural
AuroFig,enricsopena
AuroFig,kira_95
aroloko,gerar666
LaVerdad24ES,Reporte24ES
TonyBaylo,elpadrecorajede
scarabelo150,elmundotoday
machuquina,Tyrexito
_G3RS0N_,Berlustinho
tertulianes,mgicafe
Dario_91_,elmundotoday
Pistolaskike,elpadrecorajede
manoLobLav,mgicafe
albertsantvi,RataDesletrada
IndignadaRubia,ADios_hi
ManuelCiero,AntonioMaestre
BlogPodemos,eldiarioes
BlogPodemos,Ibangarciadb
LuisFelipe_BV,eljueves
falutimf,Tyrexito
gutetorre,eldiarioes
gutetorre,Ibangarciadb
carrascostyles,antibabosos_
Gotzon86Gotzon,elmundotoday
hdcarrefour,elmundotoday
JonMarti82,Mas_Enfurecido
Cliniswu,gerardotc
omaresbus,donarfonzo
carlinidanini,elpadrecorajede
menjigra,MistralS
GuachaPuskas,adoyma
GuachaPuskas,demiguelch
PabloTilo,donarfonzo
homopestis,elmundotoday
lanitas2000,elmundotoday
arivero,meneame_net
GuachaPuskas,MistralS
pablitikon,agarzon
pablitikon,carnecrudaradio
diedro1965,elmundotoday
mgicafe,ADios_hi
maragotae,YoNoComprePan
NiuboVictor,RataDesletrada
Mik666Metal,sindorubin
Mik666Metal,eldiarioes
bamoonr,YoNoComprePan
LuisdelSoto,rubenmugica
LuisdelSoto,el_pais
santiagousc,ADios_hi
davidmax2,IUPalencia
karloxt1,ADios_hi
Laynez1966,agarzon
Laynez1966,carnecrudaradio
libertad717,eldiarioes
libertad717,Ibangarciadb
RubenHeernandez,moedetriana
mama_roja,elmundotoday
lunae069,ADios_hi
veneciana1981,brucknerite
veneciana1981,magnet_es
metec72,moedetriana
losdebajo99,elmundotoday
Modesto,Cacharrero_M
jmvergesprat,RataDesletrada
sadpixxie,moedetriana
SueCassandra,ulises_sevilla
BorjaGT7,MagiaPokemon
David_Ramos97,moedetriana
AuroFig,Garmakh
atticusproyect,AlfonsoRojoPD
Latraviatamari,ADios_hi
Latraviatamari,AlfonsoRojoPD
43c971aa9c07463,elmundotoday
54ferrer54,elperiodico
keishopan,Cacharrero_M
pilichus,Xuxipc
baUGCchanalibus,El_Plural
baUGCchanalibus,enricsopena
baUGCchanalibus,kira_95
PenelopeAYAS,AntonioMaestre
gmiguel745,Alex_Frigenti
megavulpecula,carlescalvis
MidnighInMadrid,Cacharrero_M
Nigridal,Cacharrero_M
Ras_al_Moon,juankiblog
Ras_al_Moon,kira_95
vicente_fedz,elpadrecorajede
jobika72,RataDesletrada
jmecanic,DebatAlRojoVivo
dgerveno,elmundotoday
HayQueSeAmolar,VidaModernaOML
oatrapado,Cacharrero_M
Marelena92,antibabosos_
Jmleallopez,elmundotoday
Sion_barcelona,jatirado
JPizzaCat,meneame_net
Miks96GF,BeernaMC
Guiller40348291,elperiodico
senor_mozo,moedetriana
Jose_PaezRomero,AntonioMaestre
FlangeDoozer,Cacharrero_M
Salvatwitts,Cacharrero_M
C_Leiros,agarzon
CandidoRuizRuiz,meneame_net
pablozakat,LMDXPeters
jaja_ekisde,LMDXPeters
pepegh97,eljueves
cerman71,elpadrecorajede
MrHarez,AntonioMaestre
IAmMadridejos,elmundotoday
iLTerrible21,eljueves
PANCROMO,eljueves
PANCROMO,eljueves
PANCROMO,respetocanas
Sandra98ab,mantonieta1536
Cambrils_1640,Xuxipc
Mohicano50,elperiodico
Jonatonn,meneame_net
mjleodia,AlfonsoRojoPD
PaulaValdes99,elmundotoday
ITZAHAU,meneame_net
JesusMLopez_S,DebatAlRojoVivo
PatriotaPopular,RincondeAdemia
PatriotaPopular,PatriotaPopular
PatriotaPopular,kira_95
petty_disaster,moedetriana
PaoloCohollo,elmundotoday
tetioth,fermont1965
Belenchercolina,elmundotoday
BoorJa_StyLe,egloeda
AntonioLozano40,MistralS
JosepCanals222,RataDesletrada
cromaticom,elmundotoday
alfons_riba,elpadrecorajede
RincondeAdemia,PatriotaPopular
RincondeAdemia,kira_95
Yolandaglez4,DebatAlRojoVivo
frnccojose,VirnaCotton
_071612346569,c0nvey
gloriaberu,GemaNieto81
gloriaberu,carnecrudaradio
RincondeAdemia,Elemigrante_
Ch_llrens,cayeruby
jmecanic,eljueves
Weedshine,moedetriana
