ID,Label,Following,Followers,Tweets_count,Favourites,Time_Zone,Location
gagodecadi,gagodecadi,47,1999,214,395,,
MrNobodyElse,MrNobodyElse,259,489,40124,62348,Greenland,VALÈNCIA 
soniaclove,soniaclove,100,44,1220,1926,UTC,Entre Valencia y Gotham City 
mutilma,mutilma,417,676,27395,49866,Madrid,Fugitivo del Paraiso
paulasarille_99,paulasarille_99,308,295,25659,1962,Madrid,"Corvera de Asturias, España"
brahim_mk,brahim_mk,515,675,17701,7543,," (Garrucha) Almería, España"
ppastosos,ppastosos,288,1196,73130,8155,Pacific Time (US & Canada),
josmanbul,josmanbul,1103,137,18272,2116,Athens,
LoLlamanCrisis,LoLlamanCrisis,808,232,10309,4126,Pacific Time (US & Canada),
Adri_Cs4,Adri_Cs4,188,200,2923,840,,"Oakland, CA"
Conchi_Podemos,Conchi_Podemos,43,74,1925,22,Pacific Time (US & Canada),Barcelona
RaJa7263,RaJa7263,1012,2606,51774,13067,Amsterdam,
cuarda29,cuarda29,412,321,16259,16728,,Barcelona
vidvianz,vidvianz,472,149,13824,0,Hawaii,Málaga
65Tms,65Tms,47,28,5714,4999,,
DMENCIA1980,DMENCIA1980,569,235,15427,25289,, Asturias
adri_naut,adri_naut,629,844,23055,8703,,De Alicante a Madrid
mjose_coque,mjose_coque,292,92,1466,180,,
soy_sosoman,soy_sosoman,31,1576,59776,43490,Madrid,…de paseo
JLucas_Rondo,JLucas_Rondo,231,257,3397,1044,Pacific Time (US & Canada),
RegCanales,RegCanales,318,307,18695,7645,Madrid,Donde más horizonte se vea.
ItsNieeves,ItsNieeves,213,206,7572,2347,Pacific Time (US & Canada),
jessencito,jessencito,450,514,16196,3635,Amsterdam,san lorenzo
MertxeCc,MertxeCc,43,7,301,3703,,
annitaval56,annitaval56,2748,2737,10364,7408,,«Tarragona»   «España»
fidelvb1,fidelvb1,927,423,48706,1808,London,Haro - Madrid
Orkazo,Orkazo,201,39,203,180,,Las Afueras
lletissobas,lletissobas,484,240,6029,104,Amsterdam,
vinals_me,vinals_me,5852,18761,1178,285,Amsterdam,Barcelona
lamasfhasion,lamasfhasion,2117,2144,15648,18315,Belgrade,Barcelona
gemmasa64,gemmasa64,52,13,118,98,,
putoindio,putoindio,122,42,1513,98,Madrid,
racuvi,racuvi,71,566,53607,567,Athens,
jvierpascual,jvierpascual,874,449,29993,9966,London,"Zaragoza, España"
AlRamosG,AlRamosG,731,988,13757,4643,Madrid,Zaragoza (Spain)
marcoslede96,marcoslede96,818,490,11226,10604,Athens,
Bizente1,Bizente1,1854,1075,13551,1629,,0
charmangel_,charmangel_,258,898,34155,16780,Madrid,"Limboto, Indonesia"
CamiOlmos96,CamiOlmos96,244,320,8249,9718,Amsterdam,"Collado Villalba, Madrid"
txellferrando,txellferrando,638,215,6644,10001,Madrid,
romantrek,romantrek,739,307,6786,19707,Madrid,aqui y alli
Sleepless147,Sleepless147,291,492,86552,19105,Greenland,Talavera-Madrid (Azeroth)
AngelesRendn1,AngelesRendn1,4182,4652,94344,108375,,
Carlosdino88,Carlosdino88,232,266,4578,3952,Madrid,"Madrid, España"
Ivanhybri,Ivanhybri,288,152,1643,1321,,
Aleviux,Aleviux,236,172,3102,1,Madrid,Spain
AnderEzkurra,AnderEzkurra,100,240,29375,774,Madrid,InternationalSanatoriumBerghof
eunoie,eunoie,525,945,24468,3010,Madrid,♌ | enfj
lyokofan97,lyokofan97,189,271,28512,24761,Madrid,Móstoles - Navia
cmo6219,cmo6219,138,15,1425,352,,
Susana1968Sv,Susana1968Sv,967,823,16379,34017,,
anamxrtinez27,anamxrtinez27,284,193,3474,4265,,"Orense, Galicia"
Arma_pollo,Arma_pollo,356,46013,57354,1247,Madrid,"Madrid, Spain"
Horshua,Horshua,205,42,2268,150,Pacific Time (US & Canada),
XaviGis3,XaviGis3,323,320,5300,2782,Amsterdam,Valencia
soyunmanekineko,soyunmanekineko,490,557,32119,44905,Tokyo,El País de los Chumanis
LaVozdeCasandra,LaVozdeCasandra,3386,2611,59483,12253,Athens,
mag_linares,mag_linares,427,521,4841,17,Madrid,Aizarna (País Vasco)
guastevi_fagot,guastevi_fagot,166,149,5552,7353,Madrid,
Quicolon,Quicolon,297,111,1591,1640,,
albertbeltranf,albertbeltranf,120,37,535,30,,"Sant Gervasi Galvany, Barcelona"
Dandastur,Dandastur,546,835,294452,12912,Madrid,"Frankfurt, como las salchichas"
belanabb,belanabb,532,53,1038,300,,
Sabela_AV,Sabela_AV,1856,935,12432,3518,Canberra,North Australia
pakendo,pakendo,126,131,1921,323,Madrid,En Marte
nenanenita,nenanenita,382,378,119836,873,Hawaii,
_marinalozano,_marinalozano,209,83,410,98,Madrid,Cántabra (Griega de corazón)
st4rd4st,st4rd4st,73,268,77857,18490,Pacific Time (US & Canada),↓↓art blog here↓↓
calim8s,calim8s,115,14,62,16,,"Aranjuez, España"
angelpelu9,angelpelu9,103,121,121,99,,España
santioi79,santioi79,2837,2281,29134,38458,Madrid,
kcbuilttolast,kcbuilttolast,1559,2001,77815,8847,Madrid,westeros
felixxx63,felixxx63,252,676,23778,491,,campamento de la dignidad
GletyPrz,GletyPrz,113,196,3063,965,,
ErnyHomeboy,ErnyHomeboy,316,449,83243,16583,Madrid,
SitaZombie,SitaZombie,398,596,62806,26439,Amsterdam,Terminus-Madrid
chiquilla_67,chiquilla_67,55,5,64,66,,
juanmartinezvi1,juanmartinezvi1,1009,800,24796,2326,,"Madrid, "
JulietaMeritxel,JulietaMeritxel,358,186,6899,4287,Madrid,
premine,premine,1629,675,29925,2270,Madrid,"Agurain, Araba EH"
cobawaves,cobawaves,704,119,1541,845,Pacific Time (US & Canada),"Madrid, Spain"
carlos_g_blanco,carlos_g_blanco,197,59,142,155,,La Coruña
Tormentadepan,Tormentadepan,74,13,215,102,,
BlancaBromsson,BlancaBromsson,412,338,15406,2839,Amsterdam,Mannawinard
sheshellbound,sheshellbound,199,276,28262,18233,Athens,vlc
DaniRodriguez0,DaniRodriguez0,106,46,538,82,,
Zaihrndez,Zaihrndez,366,327,3048,1562,,13 🐻🙈🍀🍑💜
tgrajaltrigal,tgrajaltrigal,848,417,3453,770,Madrid,Ferral
MikaelBloomvist,MikaelBloomvist,192,69,4771,280,Pacific Time (US & Canada),United Kingdom
INGKst,INGKst,166,31,1784,5584,,"Barcelona, Espanya"
arlequin1403,arlequin1403,863,1137,32028,6397,Madrid,Sevilla
superori33,superori33,20,35,1197,1585,,
ortocurro,ortocurro,1002,631,25704,2818,,
Jorge13672Hern,Jorge13672Hern,94,55,1126,642,,
repecas_,repecas_,169,46,352,1141,,
danielprz80,danielprz80,166,62,3740,1111,Madrid,Hannover
CarniceroMarta,CarniceroMarta,816,791,1191,1286,Amsterdam,
FerIbaPas,FerIbaPas,155,25,1384,78,Madrid,sofá
Viejis39,Viejis39,7663,9047,465600,18739,,España
Gibsonic101,Gibsonic101,230,162,13280,8108,Pacific Time (US & Canada),Cantabria/Ontario
jonasnorkel,jonasnorkel,1503,460,10199,16549,Hawaii,
IndioArapajode,IndioArapajode,473,385,78417,11483,Madrid,Madrid
victor9rr,victor9rr,222,229,15754,1354,,"Vigo, España"
magaruz10,magaruz10,94,48,999,54,,
rafa_morata,rafa_morata,2175,2113,54236,31118,Madrid,Ceuta
JrealJavireal,JrealJavireal,3960,3299,55050,15882,,"Barcelona, España"
JoanAntoniMateu,JoanAntoniMateu,1368,748,33699,5220,Paris,
CrisirubioH,CrisirubioH,58,55,7449,806,,
Sary69662418,Sary69662418,67,17,1449,851,,
quierollamarme1,quierollamarme1,483,483,12237,9427,,Judea 
Rocamadour__,Rocamadour__,79,19,437,21,Athens,
mr_russxx,mr_russxx,364,473,26516,24799,Madrid,lv 426
Llorkhren,Llorkhren,254,196,18257,8934,Madrid,Mi habitación
elKathite,elKathite,339,50,600,15,,
anaoromi,anaoromi,1448,1111,201631,1040,Madrid,República Catalana. UE
_sisaco_,_sisaco_,346,196,3420,1112,,
pulpminelli,pulpminelli,428,285,2295,1434,Madrid,"Figueres, Empordà, Catalunya"
cjcarpint,cjcarpint,567,561,14375,5271,,
Vaccaei,Vaccaei,304,199,14778,206,Athens,
ferlopezmar,ferlopezmar,6868,7721,63347,4107,Greenland,España - Cantabria
magicinmyveins_,magicinmyveins_,2034,4805,128683,18838,Madrid,somewhere in neverland.
XaviPortales,XaviPortales,981,1606,75082,53689,Madrid,Benicàssim
gontzalk,gontzalk,702,221,1752,392,Hawaii,
DavidAlonso1985,DavidAlonso1985,1038,292,2791,956,,
UruElInsomne,UruElInsomne,241,104,2353,3983,Belgrade,"Toronto, Ontario"
elfiepute,elfiepute,749,154,967,334,Amsterdam,"Terrassa, Cataluña"
Inmakuku,Inmakuku,367,115,436,7,Greenland,
Joneechasko,Joneechasko,330,411,17965,2142,Madrid,Gasteiz↔Kanpezu
antareto,antareto,202,168,14890,2292,Madrid,Mas rojo que separatista
Bkh_Baba,Bkh_Baba,62,43,457,363,Pacific Time (US & Canada),Western Sahara
lotcatsalt,lotcatsalt,977,521,6587,1805,Athens,
LorenaGramola,LorenaGramola,165,71,166,386,Madrid,
yoursweetsorrow,yoursweetsorrow,243,1217,87700,92976,Athens,H. 4117 
ranaasterisco,ranaasterisco,17,15,3138,98,Athens,
geohistoria23,geohistoria23,3317,3341,25556,1520,Madrid,"Alcalá de Henares, España"
toniddp,toniddp,353,1101,39673,56,Paris,Catalonia Nation & Andorra
montsevimi,montsevimi,492,459,29409,665,Madrid,salamanca
TheDeafEcho,TheDeafEcho,416,255,21423,9927,Madrid,Sevilla / Huelva
Antonio133175,Antonio133175,245,256,1367,802,,España
JLCD0,JLCD0,1343,341,31720,4014,Cairo,l´Hospitalet de Llobregat
jmyph3,jmyph3,26,14,737,589,,
Antonioivancar,Antonioivancar,196,484,21260,115,Greenland,Elche-España
XgPujol,XgPujol,103,96,4747,5700,,
beguor,beguor,430,116,1062,1534,,
jrvelarde01,jrvelarde01,45,22,160,42,Europe/Madrid,
XtianSummers,XtianSummers,2324,2460,80124,54731,Madrid,"Madrid, Comunidad de Madrid"
insonorizate,insonorizate,673,1883,81208,8231,Madrid,Sabadell
FranPardo_,FranPardo_,4693,10871,108011,60755,Madrid,País Valencià
mosto22,mosto22,501,387,3557,2176,Madrid,
VallsCarmen,VallsCarmen,129,21,481,848,,
enekomerchan,enekomerchan,174,78,3994,36,,
maximovalor1,maximovalor1,181,66,5425,647,Amsterdam,
Cucua30Ratusa,Cucua30Ratusa,565,459,18551,6969,Madrid,baleares
xystoforo,xystoforo,183,561,37091,28297,Volgograd,
sandroscruz79,sandroscruz79,639,348,7454,4083,,
pedrolmejia2,pedrolmejia2,705,426,13658,323,,Cali-Colombia
doomsayer92,doomsayer92,1327,181,756,8,Pacific Time (US & Canada),Azeroth
indignado853,indignado853,32,44,1861,1211,,"Castilla y León, España"
MariaPintor2,MariaPintor2,91,67,6245,14,Athens,
arropT,arropT,295,198,3580,1400,,Agencia Valensiana de Salut
tonkmartinez,tonkmartinez,280,232,4509,515,,NASA
nonofiicial,nonofiicial,92,88,17651,637,,
celmi909,celmi909,11992,12579,42237,12465,Jerusalem,Clot Bcn
mismamentelara,mismamentelara,306,100,3820,194,Madrid,
juan_camilo97,juan_camilo97,372,441,46288,826,Amsterdam,
Nuvolari78,Nuvolari78,943,528,29047,4990,Madrid,La aldea catalufa
alba_bdt,alba_bdt,223,361,29226,9383,Pacific Time (US & Canada),Madrid-Toledo
mikeladur_43,mikeladur_43,131,44,106,40,,"Arbizu, Nafarroa,Euskal Herria"
SophistOfLunacy,SophistOfLunacy,1419,972,20710,9743,Madrid,Al este del Eden
andresnosenada,andresnosenada,5123,7227,84597,26968,Madrid,Madrid
AlfredoCastello,AlfredoCastello,189,296,1028,9450,Madrid,"Elche, España"
RedHotDream,RedHotDream,71,21,125,134,,
WikidYt,WikidYt,101,1699,10805,20009,Pacific Time (US & Canada),"Barcelona, España"
lunarual,lunarual,339,238,12495,1383,Pacific Time (US & Canada),
davidprincipe1,davidprincipe1,459,520,6801,4276,,
ouyuni,ouyuni,388,259,35913,6711,,
mariapresas,mariapresas,421,164,3073,3724,Brussels,Barcelona
lcerno,lcerno,88,62,780,96,,Madrid
OnlyRain_,OnlyRain_,339,369,23970,4530,Madrid,Sevilla / Zafra
mmcr1964,mmcr1964,38,3,90,86,,
rlaiseca97,rlaiseca97,436,347,8102,1536,Pacific Time (US & Canada),"Castro-Urdiales, España"
muchatontuna,muchatontuna,200,31,2691,3,London,
Mayi_Ibias,Mayi_Ibias,985,825,40939,3731,,"Ibias, España"
PodemosAlcalaG,PodemosAlcalaG,632,1592,1864,167,,Alcalá de Guadaíra (SEVILLA)
litxar,litxar,338,159,11104,384,,aiguamolls
samuelbryan2,samuelbryan2,130,37,290,0,,
AmandaMolinaP1,AmandaMolinaP1,30,5,18,26,,
cloud1377,cloud1377,363,368,26861,1826,Madrid,Ciudad de Paso
DrFleischman78,DrFleischman78,214,47,755,677,Madrid,Terrassa
JuliaSomoano,JuliaSomoano,24,16,570,380,,
RayMcCoyBR,RayMcCoyBR,45,20,646,94,,
Cienita100,Cienita100,1412,1135,46492,7221,Athens,Cerca de Barcelona
BaixSegura,BaixSegura,592,147,296,87,Pacific Time (US & Canada),"Oriola, País Valencià"
porto_marga,porto_marga,106,94,787,2383,,"Bilbao, España"
martaopi,martaopi,494,64,2002,1781,,
Luoscri04,Luoscri04,15,7,23,1,,
monzonalegre,monzonalegre,90,6,251,190,,
chacal1953,chacal1953,76,8,99,87,,
anhela_,anhela_,1385,3139,145466,60735,Madrid,
AuriCurado,AuriCurado,254,68,915,276,Fiji,NuncaJamas
chiquisanz,chiquisanz,3032,1617,28888,10866,,
jordi2812,jordi2812,359,93,788,79,,
Gemmasdff,Gemmasdff,198,147,10719,19307,Madrid,
dolorsestradac1,dolorsestradac1,67,36,3277,89,,
jesus_ruiz84,jesus_ruiz84,715,596,12001,1012,Madrid, Madrid 
blackbile_,blackbile_,622,1430,68713,18138,Madrid,Nowhere
alexblackbass,alexblackbass,246,259,10876,8628,,
perealvaro,perealvaro,2067,1238,159049,45040,Madrid,"Onda, País Valencià"
rojerionofio,rojerionofio,164,144,1217,15,,
manuelsaezmarti,manuelsaezmarti,1975,1747,29798,2200,Pacific Time (US & Canada),valencia
antomanu96,antomanu96,380,197,1842,2444,,Baza
Juan_Carlone,Juan_Carlone,302,215,42241,18146,Madrid,
juliaelizal,juliaelizal,1181,1301,3732,6373,Amsterdam,"València, Espanya"
_SherryDarling_,_SherryDarling_,312,258,15874,4336,Madrid,Ciudad del Betis (Sevilla)
marcos39bc,marcos39bc,125,41,950,422,,
supermarmito,supermarmito,109,115,5161,5152,,
_madeinvictor,_madeinvictor,377,1556,944,12847,Madrid,Elche
SanHermoso,SanHermoso,62,30,89,53,,"Stuttgart, Germany"
jmpugae,jmpugae,28,1084,53079,110911,Greenland,España
tonboixadors,tonboixadors,2075,1200,10910,9366,Paris,República de Catalunya
j0sesanchez98,j0sesanchez98,2077,858,9491,37765,,Right there
ericastel,ericastel,90,88,2266,64,Greenland,Andorra la Bèstia
AleksRM182,AleksRM182,459,369,9659,2690,Madrid,Madrid
itxasolk,itxasolk,738,463,18057,17522,Athens,Barakaldo
elenamathers_,elenamathers_,167,403,13151,9654,Amsterdam,709/ 1848 
SURCARPINIANO,SURCARPINIANO,3279,3340,103952,36205,,BARCELONA
IsabelHernando7,IsabelHernando7,17,2,274,0,,
migueltoscanoma,migueltoscanoma,1164,189,916,5,Pacific Time (US & Canada),sevilla
zoecostas96,zoecostas96,137,148,2572,1359,Amsterdam,Idris ✨
migueluckyes,migueluckyes,286,177,2491,154,,
eduallanpoe,eduallanpoe,238,140,6753,13696,Madrid,
bruno8893,bruno8893,2502,306,6755,5372,Madrid,a tomar por culo city
unaitxop,unaitxop,241,174,3362,1712,Pacific Time (US & Canada),
JosLuisBerga,JosLuisBerga,1964,454,4229,4717,Madrid,España
Lologonzalez_CM,Lologonzalez_CM,4173,3732,8697,2349,Madrid,Alicante
PabloPiouel,PabloPiouel,396,411,10569,4964,,"El Ejido, España "
admora_in,admora_in,111,38,8800,6784,,
vimes66,vimes66,122,79,7855,763,,
bonromani,bonromani,36,41,2259,555,,Mallorca
cervera_jess,cervera_jess,3361,2689,194440,14141,Amsterdam,"Catalunya, Països Catalans, UE"
martibassladoch,martibassladoch,111,145,573,1745,Belgrade,Rubí
tupi87,tupi87,812,302,4290,2730,Madrid,In a pale blue dot
carmebauti,carmebauti,253,208,1483,527,,"Vic, España"
SirJulito,SirJulito,295,291,3462,569,Madrid,A Coruña / Spain
alexocanya,alexocanya,200,214,23141,7091,,Cedramán-Almassora-Altea
MimiRM97,MimiRM97,485,345,11311,504,Madrid,Barcelona - Gijón
jgalbalat,jgalbalat,2221,2321,17976,2538,,Barcelona
VR_Brannigan,VR_Brannigan,0,4169,20385,13487,Eastern Time (US & Canada),New York City (Nueva York)
Beecus_,Beecus_,250,875,39490,20960,London,Con Kath al fin del mundo
e_lores,e_lores,405,410,28141,41376,,"Ourense, España"
lfeijoomosquera,lfeijoomosquera,132,46,1013,27,,
RibasEspinalt,RibasEspinalt,327,173,11589,6840,Madrid,Catalunya
salva190304,salva190304,574,58,3727,42,,
pericoverbenero,pericoverbenero,372,417,4326,6530,Madrid,"Comunidad de Madrid, España"
mluisa13,mluisa13,242,157,17186,226,Greenland,p      ...
Guetillo,Guetillo,657,4742,145123,31712,Madrid,"Eh, ¿y Perry?"
allacuidaos,allacuidaos,324,46,3774,368,,
nunez_rincon,nunez_rincon,262,69,3198,974,,
TeresaMontao,TeresaMontao,95,1057,199440,47869,,
ferminportela,ferminportela,74,28,57640,3,,
MvtMaria,MvtMaria,129,66,219,1,,
Killerbee_RandG,Killerbee_RandG,429,198,8470,6712,,
Mergujon,Mergujon,1321,1410,26370,17622,,
mauletgroc,mauletgroc,2474,2676,45582,4589,Brussels,Països Catalans
AuradeCristal87,AuradeCristal87,1765,678,4379,148,Madrid,"Madrid, Comunidad de Madrid"
begonys,begonys,2309,2381,97779,87393,Athens,España
charizxrd_,charizxrd_,423,713,14992,4724,Athens,"Alcorcón, Comunidad de Madrid"
ferran_jimenez,ferran_jimenez,392,52,824,1574,Madrid,Catalunya
_Cataarsis_,_Cataarsis_,516,986,29233,16628,Athens,València/Castelló PV 
col_h_bcn,col_h_bcn,582,344,13884,1605,Madrid,
SolidNoctis,SolidNoctis,205,484,79164,19020,Madrid,Archipiélago Fox de Alaska
salmantina61,salmantina61,151,89,1813,1520,,
_grasas_,_grasas_,259,771,26287,8832,Central Time (US & Canada),
Alicia_RCortes,Alicia_RCortes,553,711,10737,3090,Athens,País de las Pesadillas 
BeaBuenoB,BeaBuenoB,637,501,20850,49042,London,En Si B Mayor
atletico47,atletico47,853,1273,97126,10025,Amsterdam,Moratalaz—Madrid-España
MarsSchon,MarsSchon,95,24,1288,1323,,España
antirograda,antirograda,5799,5364,112740,15694,Madrid,ESPAÑA
juana_campana,juana_campana,30,3,111,2,,
birritarrapida,birritarrapida,417,265,1575,36,,Madrid 
VzqzPilar,VzqzPilar,961,732,74649,32790,,Donostia-San Sebastián
eppolitica_cas,eppolitica_cas,295,1714,28205,1,Madrid,Barcelona
latoscanaibaig1,latoscanaibaig1,132,37,1082,361,,
xexu93tdla,xexu93tdla,353,435,18717,3239,Amsterdam,"Tudela, España"
NoeliaYoquese,NoeliaYoquese,310,365,6606,3368,,
rufo_soto,rufo_soto,579,410,13211,6445,,
DdeDiego__,DdeDiego__,258,282,11775,1722,Madrid,Vigo
podemosinmigrac,podemosinmigrac,1957,1485,44663,9185,,Ceuta
Montxin12,Montxin12,538,483,41365,3728,Madrid,
vicocarbonell,vicocarbonell,354,447,14069,2941,,Madrid
MouzoWinter,MouzoWinter,664,786,10016,6772,,"yes we can, forever"
jaredhdeniz,jaredhdeniz,566,268,5524,1251,,
RHuertaLluch,RHuertaLluch,269,34,291,196,,"Catalunya, PPCC"
tressymaniqui,tressymaniqui,3662,1793,22385,22903,,
AgnesKole,AgnesKole,987,238,588,233,Pacific Time (US & Canada),"Prague, Czech Republic"
Iris57534726B,Iris57534726B,398,207,5546,4396,Madrid,
juanbarod,juanbarod,374,85,5697,255,,
_rabin_,_rabin_,485,209,6580,364,Madrid,Murcia
nikobaraka,nikobaraka,103,100,2670,5184,,
PilarGa88781503,PilarGa88781503,143,26,1082,499,,
veatrixI,veatrixI,227,108,10747,6319,,
odunbyeol,odunbyeol,735,123,4070,4663,,
AmurrioIlice,AmurrioIlice,204,128,10446,1433,,
Patojimenez7,Patojimenez7,369,314,11665,3953,,
SaffronCR,SaffronCR,376,527,12327,3789,Madrid,Spain
CesarStrawberry,CesarStrawberry,1369,18626,26493,13777,Amsterdam,Madrid (Sur de Europa)
xavi_69,xavi_69,114,214,15354,866,Madrid,A tu izquierda
lanarch,lanarch,210,210,4571,399,Pacific Time (US & Canada),Unthank
raqueelg__,raqueelg__,136,137,1254,1129,,"Alcorcón, Madrid."
premiradespidos,premiradespidos,23,8,142,1,,
Mack1957,Mack1957,2767,1885,25207,13239,Mexico City,
teresapititesa,teresapititesa,84,437,54109,160,,
RubioApache,RubioApache,326,74,782,284,Greenland,
pablixardixmad,pablixardixmad,1841,336,3693,1616,,España
monicontomate,monicontomate,470,3146,123435,842,Madrid,Sant Just Desvern
luciiapalaciios,luciiapalaciios,57,65,1716,533,,
Treseme74,Treseme74,165,31,128,213,,
cperezadan,cperezadan,43,9,8,1,,
bdtarragona,bdtarragona,2104,1050,35254,513,Greenland,Tarragona
ElenaGF13,ElenaGF13,59,312,8983,65,Greenland,
merchitaruiz,merchitaruiz,121,50,1549,1353,,
ivanmg_micro,ivanmg_micro,252,75,2971,1218,Madrid,
Reyesusin,Reyesusin,264,440,2947,168,Madrid,Barcelona
RafaChessBcn,RafaChessBcn,2941,994,25303,2235,,Barcelona
sabate60,sabate60,2282,2405,15201,15746,Madrid,Barcelona i Cunit (Rep. Cat.)
Jyagantz,Jyagantz,293,480,61394,29361,Athens,Islas Abruptas
TERESAIGLESIAS1,TERESAIGLESIAS1,513,137,5290,7397,Greenland,En el paraiso
IvanSV02,IvanSV02,85,116,1658,3269,,Madrid.
TeveChuck,TeveChuck,17,4,24,17,,"Barcelona, Cataluña"
JaviOrtArc,JaviOrtArc,337,512,25874,3759,Amsterdam,Reino Nazarí
Dricius,Dricius,232,521,43409,12774,Madrid,Univ. Invisible (Ankh-Morpork)
PelayoMoroCuet2,PelayoMoroCuet2,4492,949,1556,1631,,"Gijón, España"
cargarcen,cargarcen,59,8,22,10,,
ameliacervera,ameliacervera,524,834,16484,42556,Pacific Time (US & Canada),"Valencia, España"
kontxiportillo,kontxiportillo,181,27,1487,222,,
Sopramocos,Sopramocos,1317,476,16584,273,Madrid,Galiza
pablo_alcaniz,pablo_alcaniz,233,160,3616,1177,Amsterdam,"Torrejón de Ardoz, España"
entrenadoru_kun,entrenadoru_kun,668,899,65169,30174,Lisbon,Granada
MrWindoWH,MrWindoWH,242,94,26713,11599,Madrid,"Valencia, España"
dunlag,dunlag,279,327,27313,11135,London,"London, England"
JorgeJacinto13,JorgeJacinto13,607,816,12723,2963,Amsterdam,Valencia - Teruel - Rubiales
anadiego_,anadiego_,299,327,9838,2456,Madrid,
Cesar24h,Cesar24h,1159,416,13982,13415,Amsterdam,Spain
fig_hic,fig_hic,701,441,20093,5520,Pacific Time (US & Canada),Fantasia
Sdiana03,Sdiana03,209,115,4724,3457,Amsterdam,Madrid
ZCelemin,ZCelemin,3125,3976,81217,13887,,Valdorros
AntoniaAlcaideL,AntoniaAlcaideL,415,253,8347,62418,,
Conope,Conope,508,287,21297,14115,Madrid,En el Jardin de las Palabras
cristinamataand,cristinamataand,987,476,10433,23640,,
j4ndr0,j4ndr0,180,78,628,2,Greenland,Barcelona
i_gflorez,i_gflorez,567,239,15614,2991,Madrid,"Bilbao, Spain"
cristina923t,cristina923t,360,781,12740,33187,Amsterdam,"London, England"
iscat68,iscat68,1261,354,3597,1143,Madrid,catalunya
llissade25,llissade25,2679,3098,73548,9427,Madrid,Spain
LONGARELA,LONGARELA,544,304,4787,687,Madrid,COLMENAR VIEJO
manuel13910523,manuel13910523,221,31,224,830,,"Cádiz, Andalucía"
VMataix,VMataix,376,1558,57722,9120,Amsterdam,ESPAÑA
PacoRodriguezPz,PacoRodriguezPz,877,405,13078,2230,Madrid,Madrid 
Bienferlo,Bienferlo,816,562,21809,1228,Madrid,"Alicante, Comunidad Valenciana"
Javier_CHARRO,Javier_CHARRO,337,764,1374,872,,Madrid
juditestevezz,juditestevezz,168,193,3411,355,Amsterdam,Las Palmas
Saniivg,Saniivg,688,874,15541,2529,Athens,Asturies-Catalunya
iviyoyo,iviyoyo,508,1199,2497,3832,Europe/Madrid,"Madrid, Spain"
FoulRaccoon,FoulRaccoon,247,462,178810,3754,Madrid,Me gusta el Bacon.
angelluismm,angelluismm,437,112,3238,2818,Madrid,"Madrid, España"
josemariablanc2,josemariablanc2,819,521,23857,4168,Madrid,madrid
marianhersol,marianhersol,1027,1016,22305,9984,,
interacciones,interacciones,393,2417,43626,3378,Madrid,Barcelona
PiRepi3,PiRepi3,681,528,40579,2798,,"3,14"
ferpectamente,ferpectamente,924,1094,32493,8265,Madrid,El Bierzo
slopezro,slopezro,234,28,667,225,,
LaSombraSecreta,LaSombraSecreta,257,215,11590,10723,Madrid,Hacia lo desconocido.
dabito4,dabito4,53,10,46,10,,
javiergonzaga3,javiergonzaga3,20,5,403,232,,
AndresG84,AndresG84,203,254,19387,4882,Madrid,"Rauma,Finlandia"
ladelalola,ladelalola,1083,312,7062,3918,,"Bizkaia, País Vasco"
Canetasno,Canetasno,367,377,6046,3134,Athens,"Iconoclasta, de todo el mundo."
discrepolo,discrepolo,55,24,158,4,,
jora1967,jora1967,130,238,25039,11186,,
piky_Yeeh,piky_Yeeh,228,418,29323,44906,,Pedrajas de San Esteban
Lancet89,Lancet89,952,492,32128,7664,Athens,San Fernando ( Cádiz); España
salvamonzonis,salvamonzonis,279,108,1179,700,,Valencia
CompromisCox,CompromisCox,198,189,2793,4089,Madrid,
Samuel_Parra,Samuel_Parra,210,3487,7694,621,Madrid,Murcia
toninomm,toninomm,2162,883,25896,15987,,Entre El Masnou y Viladecans
sylar_71,sylar_71,2302,2815,181872,126913,Amsterdam,
zopque,zopque,778,226,7796,5053,,
nanin1955,nanin1955,144,13,126,36,,
Kardanido,Kardanido,466,637,76538,22258,Madrid,Madrid
txusmylla,txusmylla,479,114,2593,341,Athens,
joseparias_,joseparias_,226,606,27174,916,Madrid,Països Eivissencs
xarpeserpe,xarpeserpe,201,304,7914,376,Madrid,Noroeste - Peninsula Ibérica
luengomila,luengomila,1493,1041,10215,4787,,
pepgonellate,pepgonellate,794,471,10813,1111,,
firrisflaiflas,firrisflaiflas,317,88,437,921,Pacific Time (US & Canada),España Madrid
xiwifumi,xiwifumi,203,303,3951,2675,Madrid,
99fuensanta,99fuensanta,866,700,7109,9129,,España
ElNoude12,ElNoude12,78,11,1249,177,,
Kaikot,Kaikot,791,924,10311,921,Amsterdam,Karcelona
franbp95,franbp95,230,203,30273,4329,Madrid,
Pilar08065495,Pilar08065495,50,50,3062,2214,,
DuroBelinda,DuroBelinda,4039,3874,377736,17095,,"Molina de Segura, España"
JuanCar64148530,JuanCar64148530,60,34,536,10,,"Talavera de la Reina, Castilla-La Mancha"
MuerdeMentes,MuerdeMentes,103,92,10450,11346,,
atekanos_74,atekanos_74,103,10,407,477,,
Alva_4,Alva_4,133,58,300,41,Amsterdam,
xabier17,xabier17,294,217,4148,353,,
martaesca71,martaesca71,304,421,5302,875,,
jo_jock,jo_jock,1156,558,44580,238,Athens,CATALUNYA INDEPENDENT!
